,secs,meas
0,0.0,42.88
1,0.015625,36.1
2,0.03125,29.84
3,0.046875,25.97
4,0.0625,25.7
5,0.078125,29.55
6,0.09375,37.35
7,0.109375,48.09
8,0.125,59.45
9,0.140625,67.69
10,0.15625,68.26
11,0.171875,57.51
12,0.1875,34.57
13,0.203125,2.48
14,0.21875,-32.48
15,0.234375,-63.11
16,0.25,-84.03
17,0.265625,-93.68
18,0.28125,-94.14
19,0.296875,-89.48
20,0.3125,-83.42
21,0.328125,-77.94
22,0.34375,-73.16
23,0.359375,-68.49
24,0.375,-63.69
25,0.390625,-59.29
26,0.40625,-56.15
27,0.421875,-54.57
28,0.4375,-53.93
29,0.453125,-52.94
30,0.46875,-50.31
31,0.484375,-45.54
32,0.5,-39.22
33,0.515625,-32.82
34,0.53125,-27.97
35,0.546875,-25.76
36,0.5625,-26.29
37,0.578125,-28.61
38,0.59375,-31.2
39,0.609375,-32.49
40,0.625,-31.45
41,0.640625,-27.91
42,0.65625,-22.47
43,0.671875,-16.24
44,0.6875,-10.34
45,0.703125,-5.58
46,0.71875,-2.18
47,0.734375,0.11
48,0.75,1.78
49,0.765625,3.28
50,0.78125,4.81
51,0.796875,6.27
52,0.8125,7.49
53,0.828125,8.33
54,0.84375,8.81
55,0.859375,9.12
56,0.875,9.44
57,0.890625,9.81
58,0.90625,10.09
59,0.921875,10.03
60,0.9375,9.39
61,0.953125,8.11
62,0.96875,6.35
63,0.984375,4.42
64,1.0,2.72
65,1.015625,1.54
66,1.03125,0.97
67,1.046875,0.89
68,1.0625,1.05
69,1.078125,1.14
70,1.09375,0.99
71,1.109375,0.59
72,1.125,0.12
73,1.140625,-0.18
74,1.15625,-0.15
75,1.171875,0.22
76,1.1875,0.78
77,1.203125,1.37
78,1.21875,1.87
79,1.234375,2.29
80,1.25,2.68
81,1.265625,3.07
82,1.28125,3.41
83,1.296875,3.6
84,1.3125,3.56
85,1.328125,3.28
86,1.34375,2.84
87,1.359375,2.38
88,1.375,1.98
89,1.390625,1.69
90,1.40625,1.51
91,1.421875,1.4
92,1.4375,1.33
93,1.453125,1.28
94,1.46875,1.21
95,1.484375,1.06
96,1.5,0.78
97,1.515625,0.36
98,1.53125,-0.15
