,secs,meas
0,0.0,87.77
1,0.015625,100.81
2,0.03125,114.17
3,0.046875,126.68
4,0.0625,137.43
5,0.078125,145.76
6,0.09375,151.04
7,0.109375,152.54
8,0.125,149.51
9,0.140625,141.44
10,0.15625,128.39
11,0.171875,111.09
12,0.1875,90.74
13,0.203125,68.55
14,0.21875,45.36
15,0.234375,21.46
16,0.25,-3.14
17,0.265625,-28.35
18,0.28125,-53.58
19,0.296875,-77.62
20,0.3125,-99.01
21,0.328125,-116.47
22,0.34375,-129.41
23,0.359375,-138.09
24,0.375,-143.38
25,0.390625,-146.21
26,0.40625,-147.05
27,0.421875,-145.6
28,0.4375,-141.06
29,0.453125,-132.61
30,0.46875,-119.96
31,0.484375,-103.67
32,0.5,-85.04
33,0.515625,-65.69
34,0.53125,-47.09
35,0.546875,-30.26
36,0.5625,-15.7
37,0.578125,-3.64
38,0.59375,5.77
39,0.609375,12.39
40,0.625,16.11
41,0.640625,17.03
42,0.65625,15.57
43,0.671875,12.41
44,0.6875,8.39
45,0.703125,4.22
46,0.71875,0.31
47,0.734375,-3.27
48,0.75,-6.78
49,0.765625,-10.56
50,0.78125,-14.85
51,0.796875,-19.68
52,0.8125,-24.88
53,0.828125,-30.19
54,0.84375,-35.49
55,0.859375,-40.86
56,0.875,-46.53
57,0.890625,-52.66
58,0.90625,-59.03
59,0.921875,-64.91
60,0.9375,-69.16
61,0.953125,-70.55
62,0.96875,-68.29
63,0.984375,-62.34
64,1.0,-53.55
65,1.015625,-43.33
66,1.03125,-33.21
67,1.046875,-24.36
68,1.0625,-17.38
69,1.078125,-12.32
70,1.09375,-8.89
71,1.109375,-6.67
72,1.125,-5.29
73,1.140625,-4.43
74,1.15625,-3.84
75,1.171875,-3.31
76,1.1875,-2.77
77,1.203125,-2.25
78,1.21875,-1.89
79,1.234375,-1.82
80,1.25,-2.07
81,1.265625,-2.61
82,1.28125,-3.31
83,1.296875,-4.09
84,1.3125,-4.91
85,1.328125,-5.81
86,1.34375,-6.85
87,1.359375,-8.2
88,1.375,-10.09
89,1.390625,-12.82
90,1.40625,-16.61
91,1.421875,-21.38
92,1.4375,-26.54
93,1.453125,-31.05
94,1.46875,-33.73
95,1.484375,-33.69
96,1.5,-30.8
97,1.515625,-25.67
98,1.53125,-19.52
99,1.546875,-13.57
100,1.5625,-8.69
101,1.578125,-5.14
102,1.59375,-2.81
103,1.609375,-1.41
104,1.625,-0.8
105,1.640625,-0.97
106,1.65625,-1.95
107,1.671875,-3.55
108,1.6875,-5.4
109,1.703125,-6.99
110,1.71875,-7.94
111,1.734375,-8.19
112,1.75,-7.97
113,1.765625,-7.71
114,1.78125,-7.79
115,1.796875,-8.38
116,1.8125,-9.47
117,1.828125,-10.96
118,1.84375,-12.84
119,1.859375,-15.27
120,1.875,-18.56
121,1.890625,-23.03
122,1.90625,-28.7
123,1.921875,-35.18
124,1.9375,-41.55
125,1.953125,-46.62
126,1.96875,-49.22
127,1.984375,-48.6
128,2.0,-44.69
129,2.015625,-38.11
130,2.03125,-29.92
131,2.046875,-21.35
132,2.0625,-13.33
133,2.078125,-6.4
134,2.09375,-0.72
135,2.109375,3.82
136,2.125,7.34
137,2.140625,9.91
138,2.15625,11.54
139,2.171875,12.27
140,2.1875,12.2
141,2.203125,11.47
142,2.21875,10.26
143,2.234375,8.65
144,2.25,6.71
145,2.265625,4.51
146,2.28125,2.17
147,2.296875,-0.12
148,2.3125,-2.15
149,2.328125,-3.86
150,2.34375,-5.39
151,2.359375,-7.09
152,2.375,-9.45
153,2.390625,-12.89
154,2.40625,-17.57
155,2.421875,-23.26
156,2.4375,-29.3
157,2.453125,-34.64
158,2.46875,-38.15
159,2.484375,-38.88
160,2.5,-36.32
161,2.515625,-30.61
162,2.53125,-22.45
163,2.546875,-12.94
164,2.5625,-3.18
165,2.578125,5.95
166,2.59375,13.91
167,2.609375,20.55
168,2.625,25.89
169,2.640625,30.08
170,2.65625,33.24
171,2.671875,35.51
172,2.6875,37.0
173,2.703125,37.8
174,2.71875,37.93
175,2.734375,37.38
176,2.75,36.11
177,2.765625,34.07
178,2.78125,31.32
179,2.796875,28.01
180,2.8125,24.38
181,2.828125,20.69
182,2.84375,17.08
183,2.859375,13.51
184,2.875,9.73
185,2.890625,5.35
186,2.90625,-0.06
187,2.921875,-6.7
188,2.9375,-14.37
189,2.953125,-22.38
190,2.96875,-29.61
191,2.984375,-34.76
192,3.0,-36.74
193,3.015625,-35.02
194,3.03125,-29.78
195,3.046875,-21.89
196,3.0625,-12.58
197,3.078125,-3.15
198,3.09375,5.5
199,3.109375,12.95
200,3.125,19.21
201,3.140625,24.57
202,3.15625,29.32
203,3.171875,33.55
204,3.1875,37.17
205,3.203125,40.0
206,3.21875,41.86
207,3.234375,42.7
208,3.25,42.6
209,3.265625,41.69
210,3.28125,40.17
211,3.296875,38.21
212,3.3125,36.0
213,3.328125,33.74
214,3.34375,31.63
215,3.359375,29.79
216,3.375,28.2
217,3.390625,26.64
218,3.40625,24.66
219,3.421875,21.7
220,3.4375,17.24
221,3.453125,11.06
222,3.46875,3.37
