,secs,meas
0,0.0,59.15
1,0.015625,60.57
2,0.03125,61.59
3,0.046875,61.94
4,0.0625,61.53
5,0.078125,60.52
6,0.09375,59.22
7,0.109375,57.97
8,0.125,56.89
9,0.140625,55.82
10,0.15625,54.43
11,0.171875,52.37
12,0.1875,49.47
13,0.203125,45.82
14,0.21875,41.76
15,0.234375,37.65
16,0.25,33.86
17,0.265625,30.55
18,0.28125,27.73
19,0.296875,25.23
20,0.3125,22.73
21,0.328125,19.86
22,0.34375,16.3
23,0.359375,11.96
24,0.375,6.95
25,0.390625,1.69
26,0.40625,-3.36
27,0.421875,-7.88
28,0.4375,-11.89
29,0.453125,-15.71
30,0.46875,-19.83
31,0.484375,-24.61
32,0.5,-30.09
33,0.515625,-36.04
34,0.53125,-42.09
35,0.546875,-47.94
36,0.5625,-53.46
37,0.578125,-58.71
38,0.59375,-63.92
39,0.609375,-69.39
40,0.625,-75.34
41,0.640625,-81.73
42,0.65625,-88.03
43,0.671875,-93.13
44,0.6875,-95.46
45,0.703125,-93.45
46,0.71875,-86.05
47,0.734375,-73.3
48,0.75,-56.33
49,0.765625,-37.16
50,0.78125,-18.01
51,0.796875,-0.71
52,0.8125,13.68
53,0.828125,24.89
54,0.84375,33.23
55,0.859375,39.31
56,0.875,43.75
57,0.890625,47.14
58,0.90625,49.93
59,0.921875,52.41
60,0.9375,54.74
61,0.953125,56.92
62,0.96875,58.88
63,0.984375,60.48
64,1.0,61.6
65,1.015625,62.19
66,1.03125,62.27
67,1.046875,61.96
68,1.0625,61.44
69,1.078125,60.88
70,1.09375,60.31
71,1.109375,59.64
72,1.125,58.62
73,1.140625,56.98
74,1.15625,54.6
75,1.171875,51.5
76,1.1875,47.93
77,1.203125,44.17
78,1.21875,40.46
79,1.234375,36.86
80,1.25,33.27
81,1.265625,29.49
82,1.28125,25.39
83,1.296875,20.93
84,1.3125,16.25
85,1.328125,11.58
86,1.34375,7.19
87,1.359375,3.28
88,1.375,-0.05
89,1.390625,-2.9
90,1.40625,-5.53
91,1.421875,-8.32
92,1.4375,-11.64
93,1.453125,-15.73
94,1.46875,-20.56
95,1.484375,-25.88
96,1.5,-31.22
97,1.515625,-36.15
98,1.53125,-40.35
99,1.546875,-43.86
100,1.5625,-47.04
101,1.578125,-50.52
102,1.59375,-55.08
103,1.609375,-61.29
104,1.625,-69.35
105,1.640625,-78.71
106,1.65625,-87.99
107,1.671875,-95.18
108,1.6875,-98.12
109,1.703125,-95.16
110,1.71875,-85.78
111,1.734375,-70.78
112,1.75,-52.17
113,1.765625,-32.45
114,1.78125,-13.96
115,1.796875,1.72
116,1.8125,13.91
117,1.828125,22.75
118,1.84375,28.79
119,1.859375,32.71
120,1.875,35.2
121,1.890625,36.89
122,1.90625,38.32
123,1.921875,39.93
124,1.9375,41.95
125,1.953125,44.36
126,1.96875,46.88
127,1.984375,49.13
128,2.0,50.75
129,2.015625,51.57
130,2.03125,51.67
131,2.046875,51.35
132,2.0625,50.97
133,2.078125,50.79
134,2.09375,50.89
135,2.109375,51.12
136,2.125,51.23
137,2.140625,50.92
138,2.15625,50.0
139,2.171875,48.33
140,2.1875,45.92
141,2.203125,42.95
142,2.21875,39.66
143,2.234375,36.43
144,2.25,33.58
145,2.265625,31.26
146,2.28125,29.35
147,2.296875,27.42
148,2.3125,24.92
149,2.328125,21.43
150,2.34375,16.9
151,2.359375,11.68
152,2.375,6.46
153,2.390625,1.89
154,2.40625,-1.68
155,2.421875,-4.38
156,2.4375,-6.71
157,2.453125,-9.37
158,2.46875,-12.9
159,2.484375,-17.49
160,2.5,-22.93
161,2.515625,-28.7
162,2.53125,-34.25
163,2.546875,-39.17
164,2.5625,-43.45
165,2.578125,-47.31
166,2.59375,-51.22
167,2.609375,-55.66
168,2.625,-61.06
169,2.640625,-67.69
