,secs,meas
0,0.0,-9.56
1,0.015625,-7.53
2,0.03125,-5.54
3,0.046875,-3.72
4,0.0625,-2.16
5,0.078125,-0.86
6,0.09375,0.18
7,0.109375,1.0
8,0.125,1.64
9,0.140625,2.13
10,0.15625,2.53
11,0.171875,2.86
12,0.1875,3.17
13,0.203125,3.5
14,0.21875,3.9
15,0.234375,4.44
16,0.25,5.14
17,0.265625,5.97
18,0.28125,6.85
19,0.296875,7.66
20,0.3125,8.29
21,0.328125,8.62
22,0.34375,8.6
23,0.359375,8.21
24,0.375,7.52
25,0.390625,6.65
26,0.40625,5.73
27,0.421875,4.91
28,0.4375,4.22
29,0.453125,3.6
30,0.46875,2.9
31,0.484375,1.96
32,0.5,0.7
33,0.515625,-0.84
34,0.53125,-2.52
35,0.546875,-4.1
36,0.5625,-5.39
37,0.578125,-6.27
38,0.59375,-6.79
39,0.609375,-7.09
40,0.625,-7.37
41,0.640625,-7.81
42,0.65625,-8.49
43,0.671875,-9.32
44,0.6875,-10.08
45,0.703125,-10.54
46,0.71875,-10.51
47,0.734375,-9.95
48,0.75,-8.95
49,0.765625,-7.69
50,0.78125,-6.37
51,0.796875,-5.13
52,0.8125,-4.03
53,0.828125,-3.08
54,0.84375,-2.25
55,0.859375,-1.51
56,0.875,-0.87
57,0.890625,-0.35
58,0.90625,0.03
59,0.921875,0.25
60,0.9375,0.3
61,0.953125,0.21
62,0.96875,0.07
63,0.984375,-0.07
64,1.0,-0.1
65,1.015625,-0.02
66,1.03125,0.14
67,1.046875,0.28
68,1.0625,0.27
69,1.078125,0.05
70,1.09375,-0.37
71,1.109375,-0.92
72,1.125,-1.5
73,1.140625,-2.01
74,1.15625,-2.4
75,1.171875,-2.69
76,1.1875,-2.91
77,1.203125,-3.11
78,1.21875,-3.33
79,1.234375,-3.64
80,1.25,-4.1
81,1.265625,-4.7
82,1.28125,-5.35
83,1.296875,-5.9
84,1.3125,-6.13
85,1.328125,-5.92
86,1.34375,-5.27
87,1.359375,-4.34
88,1.375,-3.36
89,1.390625,-2.47
90,1.40625,-1.68
91,1.421875,-0.83
92,1.4375,0.27
93,1.453125,1.71
94,1.46875,3.35
95,1.484375,4.91
96,1.5,6.04
97,1.515625,6.5
98,1.53125,6.26
99,1.546875,5.55
100,1.5625,4.78
101,1.578125,4.39
102,1.59375,4.77
103,1.609375,6.1
104,1.625,8.25
105,1.640625,10.83
106,1.65625,13.28
107,1.671875,15.04
108,1.6875,15.74
109,1.703125,15.35
110,1.71875,14.12
111,1.734375,12.55
112,1.75,11.2
113,1.765625,10.52
114,1.78125,10.69
115,1.796875,11.59
116,1.8125,12.84
117,1.828125,13.92
118,1.84375,14.47
119,1.859375,14.37
120,1.875,13.83
121,1.890625,13.27
122,1.90625,13.02
123,1.921875,13.21
124,1.9375,13.7
125,1.953125,14.22
126,1.96875,14.52
127,1.984375,14.52
128,2.0,14.24
129,2.015625,13.69
130,2.03125,12.74
