,secs,meas
0,0.0,-111.5
1,0.015625,-80.98
2,0.03125,-48.89
3,0.046875,-16.92
4,0.0625,14.0
5,0.078125,42.97
6,0.09375,68.56
7,0.109375,88.88
8,0.125,102.26
9,0.140625,107.99
10,0.15625,106.55
11,0.171875,99.31
12,0.1875,87.87
13,0.203125,73.69
14,0.21875,58.15
15,0.234375,42.76
16,0.25,29.16
17,0.265625,18.87
18,0.28125,12.77
19,0.296875,10.72
20,0.3125,11.57
21,0.328125,13.6
22,0.34375,14.96
23,0.359375,14.12
24,0.375,9.85
25,0.390625,1.1
26,0.40625,-13.07
27,0.421875,-33.08
28,0.4375,-58.21
29,0.453125,-86.29
30,0.46875,-113.42
31,0.484375,-134.68
32,0.5,-145.01
33,0.515625,-140.45
34,0.53125,-119.29
35,0.546875,-82.94
36,0.5625,-36.29
37,0.578125,13.15
38,0.59375,57.26
39,0.609375,89.83
40,0.625,108.46
41,0.640625,115.06
42,0.65625,114.3
43,0.671875,111.12
44,0.6875,108.61
45,0.703125,107.19
46,0.71875,105.46
47,0.734375,101.99
48,0.75,96.52
49,0.765625,89.96
50,0.78125,83.34
51,0.796875,76.7
52,0.8125,68.76
53,0.828125,57.81
54,0.84375,42.99
55,0.859375,25.18
56,0.875,6.7
57,0.890625,-9.78
58,0.90625,-22.56
59,0.921875,-31.58
60,0.9375,-38.22
61,0.953125,-44.86
62,0.96875,-53.73
63,0.984375,-66.18
64,1.0,-82.08
65,1.015625,-99.62
66,1.03125,-115.61
67,1.046875,-126.23
68,1.0625,-128.15
69,1.078125,-119.59
70,1.09375,-101.01
71,1.109375,-74.97
72,1.125,-45.25
73,1.140625,-15.57
74,1.15625,11.56
75,1.171875,35.21
76,1.1875,55.82
77,1.203125,74.32
78,1.21875,91.14
79,1.234375,105.84
80,1.25,117.35
81,1.265625,124.78
82,1.28125,128.03
83,1.296875,127.98
84,1.3125,125.96
85,1.328125,122.95
86,1.34375,119.04
87,1.359375,113.44
88,1.375,105.07
89,1.390625,93.42
90,1.40625,79.07
91,1.421875,63.53
92,1.4375,48.68
93,1.453125,35.96
94,1.46875,26.02
95,1.484375,18.75
96,1.5,13.69
97,1.515625,10.28
98,1.53125,7.85
99,1.546875,5.4
100,1.5625,1.32
101,1.578125,-6.54
102,1.59375,-20.41
103,1.609375,-41.81
104,1.625,-70.52
105,1.640625,-103.81
106,1.65625,-136.3
107,1.671875,-160.89
108,1.6875,-170.65
109,1.703125,-161.01
110,1.71875,-131.52
111,1.734375,-86.24
112,1.75,-32.45
113,1.765625,21.63
114,1.78125,69.23
115,1.796875,106.28
116,1.8125,131.1
117,1.828125,143.32
118,1.84375,142.83
119,1.859375,129.81
120,1.875,105.71
121,1.890625,74.2
122,1.90625,41.16
123,1.921875,13.25
124,1.9375,-4.38
125,1.953125,-9.88
126,1.96875,-5.09
127,1.984375,5.76
128,2.0,18.23
129,2.015625,29.47
130,2.03125,38.73
131,2.046875,46.53
132,2.0625,53.15
133,2.078125,57.54
134,2.09375,57.27
135,2.109375,49.52
136,2.125,32.43
137,2.140625,6.25
138,2.15625,-26.21
139,2.171875,-59.98
140,2.1875,-88.98
141,2.203125,-107.57
142,2.21875,-111.86
143,2.234375,-100.7
144,2.25,-75.79
145,2.265625,-41.01
146,2.28125,-1.21
147,2.296875,39.05
148,2.3125,76.03
149,2.328125,106.84
150,2.34375,129.06
151,2.359375,140.73
152,2.375,141.0
153,2.390625,130.86
154,2.40625,113.65
155,2.421875,94.38
156,2.4375,78.01
157,2.453125,67.64
158,2.46875,63.18
159,2.484375,61.69
160,2.5,58.9
161,2.515625,51.2
162,2.53125,37.12
163,2.546875,17.67
164,2.5625,-4.43
165,2.578125,-26.07
166,2.59375,-44.8
167,2.609375,-59.41
168,2.625,-69.85
169,2.640625,-76.95
170,2.65625,-82.1
171,2.671875,-87.0
172,2.6875,-93.32
173,2.703125,-102.19
174,2.71875,-113.49
175,2.734375,-125.31
176,2.75,-134.1
177,2.765625,-135.53
178,2.78125,-126.15
179,2.796875,-104.97
180,2.8125,-74.25
181,2.828125,-38.96
182,2.84375,-5.12
183,2.859375,22.16
184,2.875,40.08
185,2.890625,48.41
186,2.90625,48.62
187,2.921875,42.74
188,2.9375,32.44
189,2.953125,18.85
190,2.96875,2.99
191,2.984375,-13.8
192,3.0,-29.69
193,3.015625,-42.72
194,3.03125,-51.49
195,3.046875,-55.77
196,3.0625,-56.63
197,3.078125,-55.9
198,3.09375,-55.24
199,3.109375,-55.32
200,3.125,-55.53
201,3.140625,-54.46
202,3.15625,-50.81
203,3.171875,-44.33
204,3.1875,-36.01
205,3.203125,-27.56
206,3.21875,-20.63
207,3.234375,-16.13
208,3.25,-14.22
209,3.265625,-14.54
210,3.28125,-16.53
211,3.296875,-19.48
212,3.3125,-22.39
213,3.328125,-23.9
214,3.34375,-22.63
215,3.359375,-17.73
216,3.375,-9.34
217,3.390625,1.57
218,3.40625,13.68
219,3.421875,26.11
220,3.4375,38.58
221,3.453125,51.06
222,3.46875,63.11
223,3.484375,73.51
224,3.5,80.46
225,3.515625,82.36
226,3.53125,78.55
227,3.546875,69.67
228,3.5625,57.42
229,3.578125,44.0
230,3.59375,31.61
231,3.609375,21.97
232,3.625,16.0
233,3.640625,13.56
234,3.65625,13.33
235,3.671875,13.09
236,3.6875,10.55
237,3.703125,4.34
238,3.71875,-5.22
239,3.734375,-16.21
240,3.75,-25.94
241,3.765625,-32.09
242,3.78125,-33.17
243,3.796875,-28.57
244,3.8125,-18.32
245,3.828125,-3.24
246,3.84375,14.45
247,3.859375,30.89
248,3.875,41.36
249,3.890625,42.23
250,3.90625,33.19
251,3.921875,18.19
252,3.9375,4.09
253,3.953125,-2.53
254,3.96875,1.31
255,3.984375,13.56
256,4.0,28.46
257,4.015625,39.78
258,4.03125,43.84
259,4.046875,40.72
260,4.0625,33.0
261,4.078125,23.51
262,4.09375,13.59
263,4.109375,3.01
264,4.125,-8.82
265,4.140625,-21.46
266,4.15625,-33.1
267,4.171875,-41.4
268,4.1875,-44.84
269,4.203125,-43.77
270,4.21875,-40.37
271,4.234375,-37.47
272,4.25,-37.16
273,4.265625,-40.0
274,4.28125,-45.01
275,4.296875,-50.49
276,4.3125,-55.16
277,4.328125,-58.78
278,4.34375,-62.33
279,4.359375,-67.45
280,4.375,-75.73
281,4.390625,-87.87
282,4.40625,-103.09
283,4.421875,-118.88
284,4.4375,-131.47
285,4.453125,-136.74
286,4.46875,-131.63
287,4.484375,-115.32
288,4.5,-89.72
289,4.515625,-58.86
290,4.53125,-27.51
291,4.546875,0.37
292,4.5625,22.68
293,4.578125,39.33
294,4.59375,51.43
295,4.609375,60.38
296,4.625,67.1
297,4.640625,71.91
298,4.65625,74.85
299,4.671875,76.12
300,4.6875,76.39
301,4.703125,76.6
302,4.71875,77.65
303,4.734375,79.81
304,4.75,82.38
305,4.765625,83.67
306,4.78125,81.69
307,4.796875,75.0
308,4.8125,63.57
309,4.828125,49.01
310,4.84375,34.08
311,4.859375,21.53
312,4.875,12.94
313,4.890625,8.16
314,4.90625,5.59
315,4.921875,3.07
316,4.9375,-1.15
317,4.953125,-8.03
318,4.96875,-17.73
319,4.984375,-29.97
