,secs,meas
0,0.0,26.31
1,0.015625,17.03
2,0.03125,14.6
3,0.046875,18.82
4,0.0625,27.56
5,0.078125,37.95
6,0.09375,47.74
7,0.109375,55.9
8,0.125,62.38
9,0.140625,67.16
10,0.15625,69.51
11,0.171875,67.68
12,0.1875,59.56
13,0.203125,43.8
14,0.21875,20.9
15,0.234375,-6.38
16,0.25,-33.5
17,0.265625,-55.41
18,0.28125,-68.03
19,0.296875,-69.37
20,0.3125,-59.94
21,0.328125,-42.28
22,0.34375,-19.91
23,0.359375,3.76
24,0.375,26.16
25,0.390625,45.75
26,0.40625,61.88
27,0.421875,74.48
28,0.4375,83.8
29,0.453125,90.22
30,0.46875,94.02
31,0.484375,95.19
32,0.5,93.37
33,0.515625,88.1
34,0.53125,79.31
35,0.546875,67.85
36,0.5625,55.6
37,0.578125,45.1
38,0.59375,38.76
39,0.609375,38.13
40,0.625,43.54
41,0.640625,54.22
42,0.65625,68.7
43,0.671875,85.21
44,0.6875,102.04
45,0.703125,117.69
46,0.71875,131.08
47,0.734375,141.73
48,0.75,149.9
49,0.765625,156.54
50,0.78125,162.97
51,0.796875,170.53
52,0.8125,180.2
53,0.828125,192.27
54,0.84375,206.14
55,0.859375,220.37
56,0.875,232.94
57,0.890625,242.0
58,0.90625,246.53
59,0.921875,246.92
60,0.9375,244.76
61,0.953125,242.09
62,0.96875,240.3
63,0.984375,239.4
64,1.0,238.16
65,1.015625,234.86
66,1.03125,228.42
67,1.046875,219.25
68,1.0625,209.14
69,1.078125,200.49
70,1.09375,195.08
71,1.109375,193.11
72,1.125,193.03
73,1.140625,192.06
74,1.15625,187.22
75,1.171875,176.4
76,1.1875,158.94
77,1.203125,135.6
78,1.21875,108.04
79,1.234375,78.13
80,1.25,47.37
81,1.265625,16.71
82,1.28125,-13.3
83,1.296875,-42.42
84,1.3125,-70.54
85,1.328125,-97.85
86,1.34375,-125.06
87,1.359375,-153.35
88,1.375,-184.09
89,1.390625,-218.07
90,1.40625,-254.73
91,1.421875,-291.8
92,1.4375,-325.62
93,1.453125,-352.25
94,1.46875,-368.94
95,1.484375,-375.25
96,1.5,-373.19
97,1.515625,-366.12
98,1.53125,-357.04
99,1.546875,-347.15
100,1.5625,-335.63
101,1.578125,-320.64
102,1.59375,-300.9
103,1.609375,-277.03
104,1.625,-251.44
105,1.640625,-227.17
106,1.65625,-206.21
107,1.671875,-188.48
108,1.6875,-172.0
109,1.703125,-153.9
110,1.71875,-131.77
111,1.734375,-104.57
112,1.75,-73.09
113,1.765625,-39.66
114,1.78125,-7.8
115,1.796875,18.33
116,1.8125,34.92
117,1.828125,39.49
118,1.84375,32.12
119,1.859375,15.81
120,1.875,-4.24
121,1.890625,-22.53
122,1.90625,-35.51
123,1.921875,-42.88
124,1.9375,-47.29
125,1.953125,-52.61
126,1.96875,-61.91
127,1.984375,-76.16
128,2.0,-94.31
