,secs,meas
0,0.0,1.31
1,0.015625,0.82
2,0.03125,0.3
3,0.046875,-0.26
4,0.0625,-0.88
5,0.078125,-1.5
6,0.09375,-2.04
7,0.109375,-2.37
8,0.125,-2.38
9,0.140625,-2.04
10,0.15625,-1.46
11,0.171875,-0.77
12,0.1875,-0.13
13,0.203125,0.35
14,0.21875,0.64
15,0.234375,0.76
16,0.25,0.71
17,0.265625,0.52
18,0.28125,0.21
19,0.296875,-0.14
20,0.3125,-0.47
21,0.328125,-0.72
22,0.34375,-0.9
23,0.359375,-1.09
24,0.375,-1.37
25,0.390625,-1.84
26,0.40625,-2.51
27,0.421875,-3.33
28,0.4375,-4.18
29,0.453125,-4.92
30,0.46875,-5.43
31,0.484375,-5.65
32,0.5,-5.57
33,0.515625,-5.25
34,0.53125,-4.78
35,0.546875,-4.25
36,0.5625,-3.7
37,0.578125,-3.15
38,0.59375,-2.57
39,0.609375,-1.92
40,0.625,-1.21
41,0.640625,-0.51
42,0.65625,0.08
43,0.671875,0.46
44,0.6875,0.59
45,0.703125,0.48
46,0.71875,0.23
47,0.734375,-0.03
48,0.75,-0.18
49,0.765625,-0.16
50,0.78125,0.01
51,0.796875,0.22
52,0.8125,0.32
53,0.828125,0.18
54,0.84375,-0.24
55,0.859375,-0.86
56,0.875,-1.51
57,0.890625,-1.97
58,0.90625,-2.08
59,0.921875,-1.8
60,0.9375,-1.2
61,0.953125,-0.46
62,0.96875,0.23
63,0.984375,0.73
64,1.0,1.0
65,1.015625,1.13
66,1.03125,1.21
67,1.046875,1.34
68,1.0625,1.51
69,1.078125,1.63
70,1.09375,1.62
71,1.109375,1.46
72,1.125,1.25
73,1.140625,1.13
74,1.15625,1.21
75,1.171875,1.46
76,1.1875,1.67
77,1.203125,1.58
78,1.21875,1.01
79,1.234375,-0.02
80,1.25,-1.27
81,1.265625,-2.42
82,1.28125,-3.2
83,1.296875,-3.53
84,1.3125,-3.51
85,1.328125,-3.31
86,1.34375,-3.06
87,1.359375,-2.78
88,1.375,-2.4
89,1.390625,-1.87
90,1.40625,-1.22
91,1.421875,-0.59
92,1.4375,-0.13
93,1.453125,0.08
94,1.46875,0.08
95,1.484375,-0.01
96,1.5,-0.07
97,1.515625,-0.05
98,1.53125,0.03
99,1.546875,0.08
100,1.5625,0.04
101,1.578125,-0.11
102,1.59375,-0.37
103,1.609375,-0.72
104,1.625,-1.16
105,1.640625,-1.67
106,1.65625,-2.23
107,1.671875,-2.79
108,1.6875,-3.28
109,1.703125,-3.65
110,1.71875,-3.87
111,1.734375,-3.9
112,1.75,-3.72
113,1.765625,-3.3
114,1.78125,-2.65
115,1.796875,-1.82
116,1.8125,-0.9
117,1.828125,-0.02
118,1.84375,0.74
119,1.859375,1.33
120,1.875,1.74
121,1.890625,1.98
122,1.90625,2.07
123,1.921875,2.05
124,1.9375,1.98
125,1.953125,1.92
126,1.96875,1.95
127,1.984375,2.12
128,2.0,2.39
129,2.015625,2.68
130,2.03125,2.87
131,2.046875,2.85
132,2.0625,2.54
133,2.078125,1.95
134,2.09375,1.15
135,2.109375,0.3
136,2.125,-0.39
137,2.140625,-0.74
138,2.15625,-0.66
139,2.171875,-0.16
140,2.1875,0.64
141,2.203125,1.59
142,2.21875,2.55
143,2.234375,3.5
144,2.25,4.42
145,2.265625,5.35
146,2.28125,6.21
147,2.296875,6.89
148,2.3125,7.27
149,2.328125,7.27
150,2.34375,6.93
151,2.359375,6.38
152,2.375,5.77
153,2.390625,5.23
154,2.40625,4.76
155,2.421875,4.29
156,2.4375,3.71
157,2.453125,2.97
158,2.46875,2.08
159,2.484375,1.08
160,2.5,0.05
161,2.515625,-0.98
162,2.53125,-1.98
163,2.546875,-2.92
164,2.5625,-3.74
165,2.578125,-4.3
166,2.59375,-4.47
167,2.609375,-4.19
168,2.625,-3.48
169,2.640625,-2.51
170,2.65625,-1.51
171,2.671875,-0.65
172,2.6875,-0.02
173,2.703125,0.39
174,2.71875,0.68
175,2.734375,0.94
176,2.75,1.19
177,2.765625,1.4
178,2.78125,1.5
179,2.796875,1.46
180,2.8125,1.31
181,2.828125,1.17
182,2.84375,1.12
183,2.859375,1.17
184,2.875,1.25
185,2.890625,1.2
186,2.90625,0.93
187,2.921875,0.39
188,2.9375,-0.34
189,2.953125,-1.13
190,2.96875,-1.85
191,2.984375,-2.38
192,3.0,-2.69
193,3.015625,-2.76
194,3.03125,-2.61
195,3.046875,-2.24
196,3.0625,-1.68
197,3.078125,-0.96
198,3.09375,-0.15
199,3.109375,0.63
200,3.125,1.26
201,3.140625,1.61
202,3.15625,1.62
203,3.171875,1.3
204,3.1875,0.78
205,3.203125,0.23
206,3.21875,-0.14
207,3.234375,-0.21
208,3.25,-0.01
209,3.265625,0.33
210,3.28125,0.6
211,3.296875,0.61
212,3.3125,0.28
213,3.328125,-0.34
214,3.34375,-1.13
215,3.359375,-1.95
216,3.375,-2.74
217,3.390625,-3.48
218,3.40625,-4.15
219,3.421875,-4.72
220,3.4375,-5.04
221,3.453125,-5.01
222,3.46875,-4.54
223,3.484375,-3.67
224,3.5,-2.56
225,3.515625,-1.38
226,3.53125,-0.23
227,3.546875,0.84
228,3.5625,1.82
229,3.578125,2.7
230,3.59375,3.42
231,3.609375,3.86
232,3.625,3.98
233,3.640625,3.82
234,3.65625,3.51
235,3.671875,3.23
236,3.6875,3.07
237,3.703125,3.03
238,3.71875,3.03
239,3.734375,2.92
240,3.75,2.58
241,3.765625,1.94
242,3.78125,1.03
243,3.796875,-0.04
244,3.8125,-1.07
245,3.828125,-1.87
246,3.84375,-2.27
247,3.859375,-2.2
248,3.875,-1.72
249,3.890625,-0.98
250,3.90625,-0.15
251,3.921875,0.62
252,3.9375,1.25
253,3.953125,1.71
254,3.96875,2.01
255,3.984375,2.15
256,4.0,2.12
257,4.015625,1.93
258,4.03125,1.63
259,4.046875,1.35
260,4.0625,1.21
261,4.078125,1.27
262,4.09375,1.52
263,4.109375,1.89
264,4.125,2.24
265,4.140625,2.44
266,4.15625,2.39
267,4.171875,2.05
268,4.1875,1.41
269,4.203125,0.53
270,4.21875,-0.49
271,4.234375,-1.47
272,4.25,-2.23
273,4.265625,-2.63
274,4.28125,-2.57
275,4.296875,-2.14
276,4.3125,-1.47
277,4.328125,-0.78
278,4.34375,-0.22
279,4.359375,0.15
280,4.375,0.39
281,4.390625,0.59
282,4.40625,0.85
283,4.421875,1.2
284,4.4375,1.6
285,4.453125,1.96
286,4.46875,2.21
287,4.484375,2.33
288,4.5,2.31
289,4.515625,2.17
290,4.53125,1.92
291,4.546875,1.56
292,4.5625,1.07
293,4.578125,0.47
294,4.59375,-0.22
295,4.609375,-0.97
296,4.625,-1.76
297,4.640625,-2.57
298,4.65625,-3.36
299,4.671875,-4.02
300,4.6875,-4.45
301,4.703125,-4.56
302,4.71875,-4.31
303,4.734375,-3.74
304,4.75,-2.96
305,4.765625,-2.07
306,4.78125,-1.16
307,4.796875,-0.31
308,4.8125,0.42
309,4.828125,0.98
310,4.84375,1.33
311,4.859375,1.47
312,4.875,1.45
313,4.890625,1.35
314,4.90625,1.23
315,4.921875,1.08
316,4.9375,0.9
317,4.953125,0.66
318,4.96875,0.38
319,4.984375,0.09
320,5.0,-0.21
321,5.015625,-0.57
322,5.03125,-1.08
323,5.046875,-1.81
324,5.0625,-2.71
325,5.078125,-3.6
326,5.09375,-4.22
327,5.109375,-4.37
328,5.125,-3.99
329,5.140625,-3.22
330,5.15625,-2.28
331,5.171875,-1.42
332,5.1875,-0.72
333,5.203125,-0.19
334,5.21875,0.3
335,5.234375,0.83
336,5.25,1.38
337,5.265625,1.88
338,5.28125,2.2
339,5.296875,2.26
340,5.3125,2.05
341,5.328125,1.66
342,5.34375,1.22
343,5.359375,0.85
344,5.375,0.59
345,5.390625,0.42
346,5.40625,0.28
347,5.421875,0.08
348,5.4375,-0.24
349,5.453125,-0.66
350,5.46875,-1.13
351,5.484375,-1.59
352,5.5,-1.97
353,5.515625,-2.22
354,5.53125,-2.32
355,5.546875,-2.27
356,5.5625,-2.05
357,5.578125,-1.67
358,5.59375,-1.13
359,5.609375,-0.47
360,5.625,0.25
361,5.640625,0.95
362,5.65625,1.54
363,5.671875,1.94
364,5.6875,2.13
365,5.703125,2.09
366,5.71875,1.91
367,5.734375,1.67
368,5.75,1.49
369,5.765625,1.4
370,5.78125,1.38
371,5.796875,1.34
372,5.8125,1.17
373,5.828125,0.82
374,5.84375,0.33
375,5.859375,-0.22
376,5.875,-0.7
377,5.890625,-1.1
378,5.90625,-1.44
379,5.921875,-1.81
380,5.9375,-2.25
381,5.953125,-2.7
382,5.96875,-3.01
383,5.984375,-3.03
384,6.0,-2.67
385,6.015625,-1.96
386,6.03125,-1.1
387,6.046875,-0.27
388,6.0625,0.38
389,6.078125,0.82
390,6.09375,1.12
391,6.109375,1.37
392,6.125,1.62
393,6.140625,1.85
394,6.15625,2.01
395,6.171875,2.06
396,6.1875,2.05
397,6.203125,2.06
398,6.21875,2.11
399,6.234375,2.2
400,6.25,2.2
401,6.265625,2.01
402,6.28125,1.55
403,6.296875,0.87
404,6.3125,0.05
405,6.328125,-0.8
406,6.34375,-1.58
407,6.359375,-2.28
