,secs,meas
0,0.0,-20.15
1,0.015625,-20.31
2,0.03125,-15.27
3,0.046875,-4.93
4,0.0625,9.52
5,0.078125,24.91
6,0.09375,36.39
7,0.109375,38.81
8,0.125,28.37
9,0.140625,3.75
10,0.15625,-33.1
11,0.171875,-77.53
12,0.1875,-121.03
13,0.203125,-153.22
14,0.21875,-166.3
15,0.234375,-158.08
16,0.25,-132.17
17,0.265625,-95.94
18,0.28125,-57.31
19,0.296875,-21.94
20,0.3125,7.6
21,0.328125,31.15
22,0.34375,49.16
23,0.359375,61.75
24,0.375,68.75
25,0.390625,70.57
26,0.40625,69.86
27,0.421875,68.58
28,0.4375,68.91
29,0.453125,71.81
30,0.46875,76.31
31,0.484375,79.41
32,0.5,77.29
33,0.515625,67.0
34,0.53125,47.84
35,0.546875,21.59
36,0.5625,-7.93
37,0.578125,-35.67
38,0.59375,-56.97
39,0.609375,-68.64
40,0.625,-69.7
41,0.640625,-61.37
42,0.65625,-46.28
43,0.671875,-26.75
44,0.6875,-5.72
45,0.703125,14.2
46,0.71875,31.4
47,0.734375,45.22
48,0.75,55.66
49,0.765625,62.88
50,0.78125,67.2
51,0.796875,69.06
52,0.8125,69.02
53,0.828125,67.47
54,0.84375,64.56
55,0.859375,60.06
56,0.875,53.43
57,0.890625,44.15
58,0.90625,32.17
59,0.921875,18.26
60,0.9375,4.0
61,0.953125,-8.75
62,0.96875,-18.62
63,0.984375,-25.0
64,1.0,-28.02
65,1.015625,-28.28
66,1.03125,-26.39
67,1.046875,-22.69
68,1.0625,-17.31
69,1.078125,-10.43
70,1.09375,-2.55
71,1.109375,5.36
72,1.125,12.16
73,1.140625,17.06
74,1.15625,19.64
75,1.171875,19.93
76,1.1875,18.18
77,1.203125,14.69
78,1.21875,9.65
79,1.234375,3.3
80,1.25,-4.03
81,1.265625,-11.78
82,1.28125,-19.23
83,1.296875,-25.74
84,1.3125,-30.93
85,1.328125,-34.78
86,1.34375,-37.45
87,1.359375,-39.16
88,1.375,-39.97
89,1.390625,-39.85
90,1.40625,-38.71
91,1.421875,-36.53
92,1.4375,-33.43
93,1.453125,-29.58
94,1.46875,-25.24
95,1.484375,-20.67
96,1.5,-16.09
97,1.515625,-11.75
98,1.53125,-7.8
99,1.546875,-4.31
100,1.5625,-1.25
101,1.578125,1.47
102,1.59375,3.92
103,1.609375,6.11
104,1.625,7.93
105,1.640625,9.21
106,1.65625,9.79
107,1.671875,9.56
108,1.6875,8.58
109,1.703125,7.01
110,1.71875,5.02
111,1.734375,2.83
112,1.75,0.66
113,1.765625,-1.23
114,1.78125,-2.61
115,1.796875,-3.26
116,1.8125,-3.11
117,1.828125,-2.17
118,1.84375,-0.55
119,1.859375,1.59
120,1.875,4.12
121,1.890625,6.92
122,1.90625,9.89
123,1.921875,12.88
124,1.9375,15.71
125,1.953125,18.13
126,1.96875,19.92
127,1.984375,20.91
128,2.0,21.05
129,2.015625,20.47
130,2.03125,19.42
131,2.046875,18.29
132,2.0625,17.44
133,2.078125,17.22
134,2.09375,17.73
135,2.109375,18.94
136,2.125,20.66
137,2.140625,22.72
138,2.15625,25.01
139,2.171875,27.57
140,2.1875,30.54
141,2.203125,33.97
142,2.21875,37.73
143,2.234375,41.36
144,2.25,44.19
145,2.265625,45.5
146,2.28125,44.72
147,2.296875,41.64
148,2.3125,36.56
149,2.328125,30.16
150,2.34375,23.28
151,2.359375,16.68
152,2.375,10.7
153,2.390625,5.18
154,2.40625,-0.55
155,2.421875,-7.5
156,2.4375,-16.65
157,2.453125,-28.57
158,2.46875,-43.29
159,2.484375,-60.11
160,2.5,-77.68
161,2.515625,-94.35
