,secs,meas
0,0.0,-98.99
1,0.015625,-111.05
2,0.03125,-121.8
3,0.046875,-128.96
4,0.0625,-129.55
5,0.078125,-120.6
6,0.09375,-100.24
7,0.109375,-68.91
8,0.125,-29.75
9,0.140625,12.1
10,0.15625,51.46
11,0.171875,85.11
12,0.1875,112.84
13,0.203125,136.44
14,0.21875,157.48
15,0.234375,175.17
16,0.25,185.71
17,0.265625,184.06
18,0.28125,167.05
19,0.296875,136.02
20,0.3125,97.26
21,0.328125,59.76
22,0.34375,31.49
23,0.359375,16.27
24,0.375,12.87
25,0.390625,16.59
26,0.40625,22.23
27,0.421875,26.57
28,0.4375,29.01
29,0.453125,30.58
30,0.46875,32.1
31,0.484375,33.05
32,0.5,31.68
33,0.515625,26.2
34,0.53125,16.14
35,0.546875,2.92
36,0.5625,-10.44
37,0.578125,-20.7
38,0.59375,-25.76
39,0.609375,-25.62
40,0.625,-22.11
41,0.640625,-18.0
42,0.65625,-15.68
43,0.671875,-16.22
44,0.6875,-19.13
45,0.703125,-22.97
46,0.71875,-26.28
47,0.734375,-28.25
48,0.75,-29.0
49,0.765625,-29.32
50,0.78125,-30.08
51,0.796875,-31.78
52,0.8125,-34.28
53,0.828125,-36.92
54,0.84375,-38.87
55,0.859375,-39.53
56,0.875,-38.64
57,0.890625,-36.36
58,0.90625,-33.07
59,0.921875,-29.12
60,0.9375,-24.72
61,0.953125,-19.87
62,0.96875,-14.53
63,0.984375,-8.68
64,1.0,-2.52
65,1.015625,3.61
66,1.03125,9.22
67,1.046875,13.83
68,1.0625,17.07
69,1.078125,18.8
70,1.09375,19.14
71,1.109375,18.49
72,1.125,17.37
73,1.140625,16.34
74,1.15625,15.74
75,1.171875,15.62
76,1.1875,15.78
77,1.203125,15.9
78,1.21875,15.74
79,1.234375,15.3
80,1.25,14.78
81,1.265625,14.47
82,1.28125,14.53
83,1.296875,14.87
84,1.3125,15.15
85,1.328125,14.92
86,1.34375,13.84
87,1.359375,11.78
88,1.375,8.95
89,1.390625,5.83
90,1.40625,3.0
91,1.421875,0.98
92,1.4375,0.11
93,1.453125,0.45
94,1.46875,1.83
95,1.484375,3.92
96,1.5,6.34
97,1.515625,8.68
98,1.53125,10.63
99,1.546875,12.02
100,1.5625,12.79
101,1.578125,13.05
102,1.59375,13.07
103,1.609375,13.18
104,1.625,13.75
105,1.640625,15.08
106,1.65625,17.27
107,1.671875,20.18
108,1.6875,23.42
109,1.703125,26.39
110,1.71875,28.59
111,1.734375,29.78
112,1.75,30.1
113,1.765625,30.02
114,1.78125,30.03
115,1.796875,30.43
116,1.8125,31.12
117,1.828125,31.66
118,1.84375,31.56
119,1.859375,30.56
120,1.875,28.74
121,1.890625,26.56
122,1.90625,24.73
123,1.921875,23.99
124,1.9375,24.94
125,1.953125,27.95
126,1.96875,32.96
127,1.984375,39.4
128,2.0,46.21
129,2.015625,52.05
130,2.03125,55.72
131,2.046875,56.56
132,2.0625,54.75
133,2.078125,51.25
134,2.09375,47.54
135,2.109375,45.09
136,2.125,44.98
137,2.140625,47.56
138,2.15625,52.4
139,2.171875,58.22
140,2.1875,63.22
141,2.203125,65.37
142,2.21875,62.96
143,2.234375,55.16
144,2.25,42.45
145,2.265625,26.59
146,2.28125,10.12
147,2.296875,-4.3
148,2.3125,-14.82
149,2.328125,-20.71
150,2.34375,-22.34
151,2.359375,-20.61
152,2.375,-16.41
153,2.390625,-10.22
154,2.40625,-2.22
155,2.421875,7.33
156,2.4375,17.72
157,2.453125,27.72
158,2.46875,35.82
159,2.484375,40.79
160,2.5,42.16
161,2.515625,40.36
162,2.53125,36.43
163,2.546875,31.47
164,2.5625,26.24
165,2.578125,20.86
166,2.59375,15.04
167,2.609375,8.36
168,2.625,0.64
169,2.640625,-8.06
170,2.65625,-17.46
171,2.671875,-27.31
172,2.6875,-37.5
173,2.703125,-47.98
174,2.71875,-58.66
175,2.734375,-69.27
176,2.75,-79.35
177,2.765625,-88.32
178,2.78125,-95.68
179,2.796875,-101.23
180,2.8125,-105.11
181,2.828125,-107.81
182,2.84375,-110.08
183,2.859375,-112.54
184,2.875,-115.6
185,2.890625,-119.19
186,2.90625,-122.89
187,2.921875,-126.08
188,2.9375,-128.28
189,2.953125,-129.36
190,2.96875,-129.56
191,2.984375,-129.33
192,3.0,-129.17
193,3.015625,-129.31
194,3.03125,-129.72
195,3.046875,-130.08
196,3.0625,-129.99
197,3.078125,-129.04
198,3.09375,-126.98
199,3.109375,-123.75
200,3.125,-119.51
201,3.140625,-114.61
202,3.15625,-109.46
203,3.171875,-104.43
204,3.1875,-99.68
205,3.203125,-95.07
206,3.21875,-90.25
207,3.234375,-84.74
208,3.25,-78.16
209,3.265625,-70.36
210,3.28125,-61.45
211,3.296875,-51.81
212,3.3125,-41.88
213,3.328125,-32.09
214,3.34375,-22.77
215,3.359375,-14.06
216,3.375,-6.01
217,3.390625,1.36
218,3.40625,8.0
219,3.421875,13.78
220,3.4375,18.53
221,3.453125,22.12
222,3.46875,24.48
223,3.484375,25.76
224,3.5,26.22
225,3.515625,26.22
226,3.53125,26.09
227,3.546875,26.03
228,3.5625,26.08
229,3.578125,26.21
230,3.59375,26.45
231,3.609375,26.86
232,3.625,27.58
233,3.640625,28.72
234,3.65625,30.27
235,3.671875,32.1
236,3.6875,34.04
237,3.703125,35.94
238,3.71875,37.67
239,3.734375,39.15
240,3.75,40.29
241,3.765625,41.04
242,3.78125,41.44
243,3.796875,41.64
244,3.8125,41.77
245,3.828125,41.93
246,3.84375,42.02
247,3.859375,41.75
248,3.875,40.89
249,3.890625,39.39
250,3.90625,37.56
251,3.921875,35.99
252,3.9375,35.37
253,3.953125,36.17
254,3.96875,38.53
255,3.984375,42.34
256,4.0,47.4
257,4.015625,53.67
258,4.03125,61.27
259,4.046875,70.21
260,4.0625,80.03
261,4.078125,89.52
262,4.09375,96.87
263,4.109375,100.19
264,4.125,98.26
265,4.140625,91.06
266,4.15625,79.79
267,4.171875,66.35
268,4.1875,52.72
269,4.203125,40.26
270,4.21875,29.59
271,4.234375,20.72
272,4.25,13.44
273,4.265625,7.48
274,4.28125,2.48
275,4.296875,-2.25
276,4.3125,-7.67
277,4.328125,-14.72
278,4.34375,-23.9
279,4.359375,-34.76
280,4.375,-45.91
281,4.390625,-55.49
282,4.40625,-61.92
283,4.421875,-64.58
284,4.4375,-64.0
285,4.453125,-61.53
286,4.46875,-58.6
287,4.484375,-55.91
288,4.5,-53.05
289,4.515625,-48.75
290,4.53125,-41.55
291,4.546875,-30.64
292,4.5625,-16.44
293,4.578125,-0.5
294,4.59375,15.1
295,4.609375,28.52
296,4.625,38.8
297,4.640625,45.98
298,4.65625,50.73
299,4.671875,53.81
300,4.6875,55.66
301,4.703125,56.47
302,4.71875,56.52
303,4.734375,56.51
304,4.75,57.57
305,4.765625,60.85
306,4.78125,66.88
307,4.796875,75.15
308,4.8125,84.17
309,4.828125,92.11
310,4.84375,97.58
311,4.859375,100.09
312,4.875,100.07
313,4.890625,98.4
314,4.90625,95.84
315,4.921875,92.71
316,4.9375,89.03
317,4.953125,84.72
318,4.96875,79.89
319,4.984375,74.71
320,5.0,69.27
321,5.015625,63.28
322,5.03125,56.17
323,5.046875,47.34
324,5.0625,36.52
325,5.078125,24.02
326,5.09375,10.62
327,5.109375,-2.71
328,5.125,-15.19
329,5.140625,-26.36
