,secs,meas
0,0.0,8.49
1,0.015625,8.99
2,0.03125,9.11
3,0.046875,9.13
4,0.0625,9.19
5,0.078125,9.28
6,0.09375,9.31
7,0.109375,9.23
8,0.125,9.04
9,0.140625,8.81
10,0.15625,8.59
11,0.171875,8.41
12,0.1875,8.16
13,0.203125,7.75
14,0.21875,7.09
15,0.234375,6.21
16,0.25,5.21
17,0.265625,4.2
18,0.28125,3.24
19,0.296875,2.31
20,0.3125,1.3
21,0.328125,0.11
22,0.34375,-1.33
23,0.359375,-2.99
24,0.375,-4.81
25,0.390625,-6.61
26,0.40625,-8.16
27,0.421875,-9.16
28,0.4375,-9.32
29,0.453125,-8.48
30,0.46875,-6.65
31,0.484375,-4.08
32,0.5,-1.19
33,0.515625,1.58
34,0.53125,3.93
35,0.546875,5.71
36,0.5625,6.98
37,0.578125,7.9
38,0.59375,8.59
39,0.609375,9.12
40,0.625,9.45
41,0.640625,9.5
42,0.65625,9.26
43,0.671875,8.77
44,0.6875,8.16
45,0.703125,7.57
46,0.71875,7.06
47,0.734375,6.59
48,0.75,6.02
49,0.765625,5.23
50,0.78125,4.2
51,0.796875,3.02
52,0.8125,1.89
53,0.828125,0.96
54,0.84375,0.25
55,0.859375,-0.34
56,0.875,-1.06
57,0.890625,-2.12
58,0.90625,-3.67
59,0.921875,-5.74
60,0.9375,-8.18
61,0.953125,-10.71
62,0.96875,-12.92
63,0.984375,-14.31
64,1.0,-14.42
65,1.015625,-13.03
66,1.03125,-10.28
67,1.046875,-6.66
68,1.0625,-2.88
69,1.078125,0.4
70,1.09375,2.8
71,1.109375,4.31
72,1.125,5.2
73,1.140625,5.86
74,1.15625,6.59
75,1.171875,7.5
76,1.1875,8.52
77,1.203125,9.44
78,1.21875,10.03
79,1.234375,10.11
80,1.25,9.71
81,1.265625,8.99
82,1.28125,8.21
83,1.296875,7.63
84,1.3125,7.34
85,1.328125,7.24
86,1.34375,7.07
87,1.359375,6.56
88,1.375,5.6
89,1.390625,4.32
90,1.40625,2.97
91,1.421875,1.8
92,1.4375,0.92
93,1.453125,0.22
94,1.46875,-0.5
95,1.484375,-1.41
96,1.5,-2.6
97,1.515625,-4.0
98,1.53125,-5.53
99,1.546875,-7.07
100,1.5625,-8.52
101,1.578125,-9.75
102,1.59375,-10.55
103,1.609375,-10.67
104,1.625,-9.9
105,1.640625,-8.18
106,1.65625,-5.66
107,1.671875,-2.7
108,1.6875,0.22
109,1.703125,2.71
110,1.71875,4.58
111,1.734375,5.87
112,1.75,6.78
113,1.765625,7.57
114,1.78125,8.4
115,1.796875,9.29
116,1.8125,10.12
117,1.828125,10.72
118,1.84375,10.98
119,1.859375,10.87
120,1.875,10.48
121,1.890625,9.99
122,1.90625,9.57
123,1.921875,9.32
124,1.9375,9.26
125,1.953125,9.29
126,1.96875,9.27
127,1.984375,9.1
128,2.0,8.72
129,2.015625,8.19
130,2.03125,7.57
131,2.046875,6.87
132,2.0625,6.03
133,2.078125,4.97
134,2.09375,3.64
135,2.109375,2.09
136,2.125,0.5
137,2.140625,-0.93
138,2.15625,-2.06
139,2.171875,-2.9
140,2.1875,-3.62
141,2.203125,-4.42
142,2.21875,-5.46
143,2.234375,-6.76
144,2.25,-8.15
145,2.265625,-9.36
146,2.28125,-10.13
147,2.296875,-10.27
148,2.3125,-9.69
149,2.328125,-8.46
150,2.34375,-6.69
151,2.359375,-4.59
152,2.375,-2.39
153,2.390625,-0.31
154,2.40625,1.46
155,2.421875,2.81
156,2.4375,3.79
157,2.453125,4.52
158,2.46875,5.16
159,2.484375,5.82
160,2.5,6.46
161,2.515625,6.96
162,2.53125,7.21
163,2.546875,7.18
164,2.5625,6.99
165,2.578125,6.79
166,2.59375,6.71
167,2.609375,6.76
168,2.625,6.88
169,2.640625,6.95
170,2.65625,6.92
171,2.671875,6.76
172,2.6875,6.54
173,2.703125,6.29
174,2.71875,6.03
175,2.734375,5.77
176,2.75,5.46
177,2.765625,5.05
178,2.78125,4.45
179,2.796875,3.61
180,2.8125,2.52
181,2.828125,1.23
182,2.84375,-0.1
183,2.859375,-1.3
184,2.875,-2.21
185,2.890625,-2.83
186,2.90625,-3.27
187,2.921875,-3.77
188,2.9375,-4.57
189,2.953125,-5.81
190,2.96875,-7.45
191,2.984375,-9.24
192,3.0,-10.82
193,3.015625,-11.79
194,3.03125,-11.87
195,3.046875,-11.02
196,3.0625,-9.38
197,3.078125,-7.28
198,3.09375,-5.03
199,3.109375,-2.88
200,3.125,-0.98
201,3.140625,0.63
202,3.15625,1.92
203,3.171875,2.85
204,3.1875,3.39
205,3.203125,3.56
206,3.21875,3.45
207,3.234375,3.22
208,3.25,3.05
209,3.265625,3.07
210,3.28125,3.3
211,3.296875,3.71
212,3.3125,4.15
213,3.328125,4.52
214,3.34375,4.72
