,secs,meas
0,0.0,3.9
1,0.015625,0.66
2,0.03125,-1.45
3,0.046875,-2.66
4,0.0625,-3.48
5,0.078125,-4.41
6,0.09375,-5.72
7,0.109375,-7.19
8,0.125,-8.53
9,0.140625,-9.52
10,0.15625,-10.11
11,0.171875,-10.49
12,0.1875,-10.88
13,0.203125,-11.43
14,0.21875,-12.24
15,0.234375,-13.16
16,0.25,-13.9
17,0.265625,-14.14
18,0.28125,-13.67
19,0.296875,-12.39
20,0.3125,-10.28
21,0.328125,-7.37
22,0.34375,-3.66
23,0.359375,0.82
24,0.375,5.93
25,0.390625,11.36
26,0.40625,16.65
27,0.421875,21.24
28,0.4375,24.64
29,0.453125,26.56
30,0.46875,27.0
31,0.484375,26.18
32,0.5,24.46
33,0.515625,22.19
34,0.53125,19.64
35,0.546875,16.98
36,0.5625,14.37
37,0.578125,11.92
38,0.59375,9.74
39,0.609375,7.91
40,0.625,6.43
41,0.640625,5.22
42,0.65625,4.15
43,0.671875,3.06
44,0.6875,1.84
45,0.703125,0.46
46,0.71875,-1.01
47,0.734375,-2.36
48,0.75,-3.28
49,0.765625,-3.49
50,0.78125,-2.87
51,0.796875,-1.56
52,0.8125,0.1
53,0.828125,1.7
54,0.84375,2.87
55,0.859375,3.47
56,0.875,3.54
57,0.890625,3.2
58,0.90625,2.58
59,0.921875,1.76
60,0.9375,0.73
61,0.953125,-0.47
62,0.96875,-1.76
63,0.984375,-3.01
64,1.0,-4.04
65,1.015625,-4.68
66,1.03125,-4.83
67,1.046875,-4.44
68,1.0625,-3.43
69,1.078125,-1.7
70,1.09375,0.9
71,1.109375,4.52
72,1.125,9.26
73,1.140625,15.12
74,1.15625,22.01
75,1.171875,29.6
76,1.1875,37.38
77,1.203125,44.71
78,1.21875,50.88
79,1.234375,55.17
80,1.25,57.03
81,1.265625,56.11
82,1.28125,52.44
83,1.296875,46.43
84,1.3125,38.76
85,1.328125,30.13
86,1.34375,21.01
87,1.359375,11.51
88,1.375,1.42
89,1.390625,-9.53
90,1.40625,-21.46
91,1.421875,-34.05
92,1.4375,-46.58
93,1.453125,-58.05
94,1.46875,-67.33
95,1.484375,-73.41
96,1.5,-75.63
97,1.515625,-73.65
98,1.53125,-67.6
99,1.546875,-58.05
100,1.5625,-45.97
101,1.578125,-32.62
102,1.59375,-19.3
103,1.609375,-7.22
104,1.625,2.63
105,1.640625,9.49
106,1.65625,12.9
107,1.671875,12.75
108,1.6875,9.16
109,1.703125,2.54
110,1.71875,-6.6
111,1.734375,-17.54
112,1.75,-29.43
113,1.765625,-41.29
114,1.78125,-52.06
115,1.796875,-60.71
116,1.8125,-66.39
117,1.828125,-68.66
118,1.84375,-67.59
119,1.859375,-63.73
120,1.875,-57.91
121,1.890625,-50.98
122,1.90625,-43.61
123,1.921875,-36.22
124,1.9375,-29.03
125,1.953125,-22.23
126,1.96875,-16.03
127,1.984375,-10.61
128,2.0,-6.07
129,2.015625,-2.32
130,2.03125,0.9
131,2.046875,3.93
132,2.0625,7.06
133,2.078125,10.39
134,2.09375,13.84
135,2.109375,17.22
136,2.125,20.28
137,2.140625,22.79
138,2.15625,24.55
139,2.171875,25.44
140,2.1875,25.42
141,2.203125,24.62
142,2.21875,23.23
143,2.234375,21.48
144,2.25,19.58
145,2.265625,17.74
146,2.28125,16.19
147,2.296875,15.21
148,2.3125,15.08
149,2.328125,16.03
150,2.34375,18.11
151,2.359375,21.08
152,2.375,24.47
153,2.390625,27.74
154,2.40625,30.36
155,2.421875,31.99
156,2.4375,32.52
157,2.453125,31.99
158,2.46875,30.61
159,2.484375,28.68
160,2.5,26.54
161,2.515625,24.49
162,2.53125,22.69
163,2.546875,21.16
164,2.5625,19.77
165,2.578125,18.29
166,2.59375,16.56
167,2.609375,14.49
168,2.625,12.07
169,2.640625,9.34
170,2.65625,6.33
171,2.671875,3.1
172,2.6875,-0.21
173,2.703125,-3.37
174,2.71875,-6.08
175,2.734375,-8.13
176,2.75,-9.47
177,2.765625,-10.19
178,2.78125,-10.43
179,2.796875,-10.3
180,2.8125,-9.74
181,2.828125,-8.62
182,2.84375,-6.85
183,2.859375,-4.49
184,2.875,-1.86
185,2.890625,0.58
186,2.90625,2.35
187,2.921875,3.14
188,2.9375,2.87
189,2.953125,1.7
190,2.96875,-0.1
191,2.984375,-2.25
192,3.0,-4.47
193,3.015625,-6.52
194,3.03125,-8.12
195,3.046875,-9.05
196,3.0625,-9.13
197,3.078125,-8.31
198,3.09375,-6.73
199,3.109375,-4.66
200,3.125,-2.46
201,3.140625,-0.44
202,3.15625,1.18
203,3.171875,2.28
204,3.1875,2.85
205,3.203125,2.91
206,3.21875,2.57
207,3.234375,1.97
208,3.25,1.23
209,3.265625,0.43
210,3.28125,-0.42
211,3.296875,-1.37
212,3.3125,-2.44
213,3.328125,-3.63
214,3.34375,-4.86
215,3.359375,-5.97
216,3.375,-6.82
217,3.390625,-7.35
218,3.40625,-7.56
219,3.421875,-7.52
220,3.4375,-7.24
221,3.453125,-6.67
222,3.46875,-5.65
223,3.484375,-3.98
224,3.5,-1.51
225,3.515625,1.75
226,3.53125,5.62
227,3.546875,9.71
228,3.5625,13.59
229,3.578125,16.82
230,3.59375,19.11
231,3.609375,20.34
232,3.625,20.55
233,3.640625,19.87
234,3.65625,18.48
235,3.671875,16.53
236,3.6875,14.12
237,3.703125,11.29
238,3.71875,8.07
239,3.734375,4.57
240,3.75,0.93
241,3.765625,-2.64
242,3.78125,-6.0
243,3.796875,-9.06
244,3.8125,-11.78
245,3.828125,-14.07
246,3.84375,-15.77
247,3.859375,-16.62
248,3.875,-16.37
249,3.890625,-14.92
250,3.90625,-12.43
251,3.921875,-9.32
252,3.9375,-6.15
253,3.953125,-3.46
254,3.96875,-1.64
255,3.984375,-0.87
256,4.0,-1.17
257,4.015625,-2.44
258,4.03125,-4.47
259,4.046875,-6.94
260,4.0625,-9.47
261,4.078125,-11.62
262,4.09375,-13.0
263,4.109375,-13.34
264,4.125,-12.62
265,4.140625,-11.04
266,4.15625,-8.99
267,4.171875,-6.93
268,4.1875,-5.32
269,4.203125,-4.42
270,4.21875,-4.34
271,4.234375,-5.02
272,4.25,-6.22
273,4.265625,-7.66
274,4.28125,-9.06
275,4.296875,-10.15
276,4.3125,-10.76
277,4.328125,-10.85
278,4.34375,-10.45
279,4.359375,-9.66
280,4.375,-8.57
281,4.390625,-7.24
282,4.40625,-5.66
283,4.421875,-3.75
284,4.4375,-1.45
285,4.453125,1.26
286,4.46875,4.32
287,4.484375,7.57
288,4.5,10.81
289,4.515625,13.84
290,4.53125,16.47
291,4.546875,18.6
292,4.5625,20.16
293,4.578125,21.15
294,4.59375,21.61
295,4.609375,21.67
296,4.625,21.53
297,4.640625,21.4
298,4.65625,21.45
299,4.671875,21.76
300,4.6875,22.3
301,4.703125,22.87
302,4.71875,23.23
303,4.734375,23.11
304,4.75,22.31
305,4.765625,20.81
306,4.78125,18.71
307,4.796875,16.24
308,4.8125,13.7
309,4.828125,11.37
310,4.84375,9.47
311,4.859375,8.09
312,4.875,7.18
313,4.890625,6.61
314,4.90625,6.14
315,4.921875,5.62
316,4.9375,4.95
317,4.953125,4.19
318,4.96875,3.43
319,4.984375,2.76
320,5.0,2.25
321,5.015625,1.96
322,5.03125,1.96
323,5.046875,2.33
324,5.0625,3.17
325,5.078125,4.51
326,5.09375,6.24
327,5.109375,8.08
328,5.125,9.68
329,5.140625,10.73
330,5.15625,11.03
331,5.171875,10.56
332,5.1875,9.42
333,5.203125,7.75
334,5.21875,5.7
335,5.234375,3.42
336,5.25,1.05
337,5.265625,-1.28
338,5.28125,-3.53
339,5.296875,-5.7
340,5.3125,-7.89
341,5.328125,-10.16
342,5.34375,-12.49
343,5.359375,-14.7
344,5.375,-16.37
345,5.390625,-16.99
346,5.40625,-16.19
347,5.421875,-13.88
348,5.4375,-10.37
349,5.453125,-6.31
350,5.46875,-2.57
351,5.484375,-0.01
352,5.5,0.7
353,5.515625,-0.69
354,5.53125,-3.91
355,5.546875,-8.21
356,5.5625,-12.52
357,5.578125,-15.69
358,5.59375,-16.82
359,5.609375,-15.55
360,5.625,-12.15
361,5.640625,-7.33
362,5.65625,-1.96
363,5.671875,3.24
364,5.6875,7.82
365,5.703125,11.59
366,5.71875,14.51
367,5.734375,16.55
368,5.75,17.6
369,5.765625,17.49
370,5.78125,16.1
371,5.796875,13.4
372,5.8125,9.4
373,5.828125,4.28
374,5.84375,-1.54
375,5.859375,-7.43
376,5.875,-12.71
377,5.890625,-16.8
378,5.90625,-19.52
379,5.921875,-20.92
380,5.9375,-21.41
381,5.953125,-21.65
382,5.96875,-22.31
383,5.984375,-23.82
384,6.0,-26.3
385,6.015625,-29.7
386,6.03125,-33.82
387,6.046875,-38.47
388,6.0625,-43.18
389,6.078125,-47.47
390,6.09375,-51.15
391,6.109375,-54.25
392,6.125,-56.74
393,6.140625,-58.35
394,6.15625,-58.75
395,6.171875,-57.6
396,6.1875,-54.79
397,6.203125,-49.98
398,6.21875,-43.01
399,6.234375,-34.27
400,6.25,-24.76
401,6.265625,-15.59
402,6.28125,-7.62
403,6.296875,-1.52
404,6.3125,2.75
405,6.328125,5.85
406,6.34375,9.78
407,6.359375,16.91
408,6.375,28.68
409,6.390625,44.87
410,6.40625,63.99
411,6.421875,83.84
412,6.4375,102.04
413,6.453125,117.0
414,6.46875,124.24
415,6.484375,120.99
416,6.5,109.22
417,6.515625,94.46
418,6.53125,80.9
419,6.546875,69.52
420,6.5625,60.26
421,6.578125,50.95
422,6.59375,40.8
423,6.609375,29.91
424,6.625,19.3
425,6.640625,9.78
426,6.65625,1.78
427,6.671875,-5.24
428,6.6875,-12.06
429,6.703125,-19.04
430,6.71875,-26.34
431,6.734375,-33.53
432,6.75,-40.24
433,6.765625,-45.65
434,6.78125,-49.0
435,6.796875,-50.05
436,6.8125,-49.23
437,6.828125,-47.07
438,6.84375,-43.87
439,6.859375,-39.83
440,6.875,-34.93
441,6.890625,-29.26
442,6.90625,-22.81
443,6.921875,-15.69
444,6.9375,-8.42
445,6.953125,-1.93
446,6.96875,2.96
447,6.984375,5.78
448,7.0,6.37
449,7.015625,4.93
450,7.03125,1.69
451,7.046875,-3.04
