,secs,meas
0,0.0,-71.37
1,0.015625,-78.21
2,0.03125,-86.51
3,0.046875,-95.75
4,0.0625,-104.76
5,0.078125,-111.8
6,0.09375,-115.01
7,0.109375,-112.92
8,0.125,-105.0
9,0.140625,-91.89
10,0.15625,-75.29
11,0.171875,-57.38
12,0.1875,-40.09
13,0.203125,-24.6
14,0.21875,-11.1
15,0.234375,0.9
16,0.25,12.01
17,0.265625,22.59
18,0.28125,32.57
19,0.296875,41.59
20,0.3125,49.23
21,0.328125,55.31
22,0.34375,59.87
23,0.359375,63.08
24,0.375,65.09
25,0.390625,65.99
26,0.40625,65.85
27,0.421875,64.84
28,0.4375,63.26
29,0.453125,61.52
30,0.46875,59.88
31,0.484375,58.49
32,0.5,57.18
33,0.515625,55.57
34,0.53125,53.25
35,0.546875,49.94
36,0.5625,45.57
37,0.578125,40.38
38,0.59375,34.81
39,0.609375,29.34
40,0.625,24.34
41,0.640625,19.93
42,0.65625,15.89
43,0.671875,11.75
44,0.6875,6.96
45,0.703125,1.08
46,0.71875,-5.96
47,0.734375,-13.83
48,0.75,-21.91
49,0.765625,-29.49
50,0.78125,-36.11
51,0.796875,-41.71
52,0.8125,-46.68
53,0.828125,-51.73
54,0.84375,-57.66
55,0.859375,-65.1
56,0.875,-74.21
57,0.890625,-84.51
58,0.90625,-94.75
59,0.921875,-103.07
60,0.9375,-107.4
61,0.953125,-106.08
62,0.96875,-98.5
63,0.984375,-85.37
64,1.0,-68.45
65,1.015625,-49.98
66,1.03125,-31.84
67,1.046875,-15.09
68,1.0625,0.06
69,1.078125,13.89
70,1.09375,26.7
71,1.109375,38.45
72,1.125,48.86
73,1.140625,57.59
74,1.15625,64.54
75,1.171875,69.82
76,1.1875,73.7
77,1.203125,76.4
78,1.21875,78.07
79,1.234375,78.76
80,1.25,78.56
81,1.265625,77.68
82,1.28125,76.41
83,1.296875,75.09
84,1.3125,73.97
85,1.328125,73.16
86,1.34375,72.58
87,1.359375,72.0
88,1.375,71.1
89,1.390625,69.51
90,1.40625,66.98
91,1.421875,63.45
92,1.4375,59.11
93,1.453125,54.35
94,1.46875,49.63
95,1.484375,45.31
96,1.5,41.46
97,1.515625,37.92
98,1.53125,34.35
99,1.546875,30.35
100,1.5625,25.69
101,1.578125,20.37
102,1.59375,14.64
103,1.609375,8.9
104,1.625,3.54
105,1.640625,-1.29
106,1.65625,-5.7
107,1.671875,-10.09
108,1.6875,-14.93
109,1.703125,-20.6
110,1.71875,-27.13
111,1.734375,-34.27
112,1.75,-41.52
113,1.765625,-48.36
114,1.78125,-54.53
115,1.796875,-60.07
116,1.8125,-65.3
117,1.828125,-70.77
118,1.84375,-77.1
119,1.859375,-84.8
120,1.875,-94.14
121,1.890625,-104.79
122,1.90625,-115.67
123,1.921875,-124.95
124,1.9375,-130.34
125,1.953125,-129.83
126,1.96875,-122.42
127,1.984375,-108.56
128,2.0,-90.04
129,2.015625,-69.4
130,2.03125,-48.99
131,2.046875,-30.28
132,2.0625,-13.69
133,2.078125,1.11
134,2.09375,14.65
135,2.109375,27.23
136,2.125,38.73
137,2.140625,48.82
138,2.15625,57.18
139,2.171875,63.75
140,2.1875,68.69
141,2.203125,72.24
142,2.21875,74.69
143,2.234375,76.17
144,2.25,76.73
145,2.265625,76.41
146,2.28125,75.34
147,2.296875,73.74
148,2.3125,71.88
149,2.328125,70.0
150,2.34375,68.2
151,2.359375,66.43
152,2.375,64.48
153,2.390625,62.15
154,2.40625,59.29
155,2.421875,55.85
156,2.4375,51.92
157,2.453125,47.52
158,2.46875,42.7
159,2.484375,37.51
160,2.5,32.06
161,2.515625,26.6
162,2.53125,21.43
163,2.546875,16.73
164,2.5625,12.5
165,2.578125,8.43
166,2.59375,3.97
167,2.609375,-1.39
168,2.625,-7.93
169,2.640625,-15.55
170,2.65625,-23.81
171,2.671875,-32.15
172,2.6875,-40.08
173,2.703125,-47.34
174,2.71875,-53.95
175,2.734375,-60.17
176,2.75,-66.42
177,2.765625,-73.19
178,2.78125,-80.88
179,2.796875,-89.55
180,2.8125,-98.68
181,2.828125,-107.01
182,2.84375,-112.7
183,2.859375,-113.82
184,2.875,-109.02
185,2.890625,-98.19
186,2.90625,-82.54
187,2.921875,-64.24
188,2.9375,-45.52
189,2.953125,-28.04
190,2.96875,-12.43
191,2.984375,1.54
192,3.0,14.41
193,3.015625,26.5
194,3.03125,37.68
195,3.046875,47.39
196,3.0625,55.1
197,3.078125,60.62
198,3.09375,64.17
199,3.109375,66.29
200,3.125,67.57
201,3.140625,68.41
202,3.15625,68.93
203,3.171875,69.1
204,3.1875,68.84
205,3.203125,68.21
206,3.21875,67.38
207,3.234375,66.56
208,3.25,65.84
209,3.265625,65.11
210,3.28125,64.01
211,3.296875,62.1
212,3.3125,59.07
213,3.328125,54.9
214,3.34375,49.93
215,3.359375,44.72
216,3.375,39.84
217,3.390625,35.61
218,3.40625,31.96
219,3.421875,28.48
220,3.4375,24.65
221,3.453125,20.09
222,3.46875,14.77
223,3.484375,9.0
224,3.5,3.26
225,3.515625,-2.09
226,3.53125,-6.99
227,3.546875,-11.7
228,3.5625,-16.72
229,3.578125,-22.44
230,3.59375,-29.0
231,3.609375,-36.12
232,3.625,-43.28
233,3.640625,-49.96
234,3.65625,-55.9
235,3.671875,-61.24
236,3.6875,-66.44
237,3.703125,-72.16
238,3.71875,-78.96
239,3.734375,-87.1
240,3.75,-96.41
241,3.765625,-106.08
242,3.78125,-114.66
243,3.796875,-120.27
244,3.8125,-121.04
245,3.828125,-115.73
246,3.84375,-104.23
247,3.859375,-87.69
248,3.875,-68.17
249,3.890625,-47.94
250,3.90625,-28.77
251,3.921875,-11.55
252,3.9375,3.65
253,3.953125,17.18
254,3.96875,29.35
255,3.984375,40.28
256,4.0,49.86
257,4.015625,57.97
258,4.03125,64.59
259,4.046875,69.8
260,4.0625,73.71
261,4.078125,76.34
262,4.09375,77.71
263,4.109375,77.86
264,4.125,76.97
265,4.140625,75.38
266,4.15625,73.55
267,4.171875,71.94
268,4.1875,70.83
269,4.203125,70.27
270,4.21875,69.94
271,4.234375,69.27
272,4.25,67.61
273,4.265625,64.45
274,4.28125,59.73
275,4.296875,53.86
276,4.3125,47.61
277,4.328125,41.75
278,4.34375,36.76
279,4.359375,32.63
280,4.375,28.96
281,4.390625,25.22
282,4.40625,21.0
283,4.421875,16.24
284,4.4375,11.12
285,4.453125,5.99
286,4.46875,1.15
287,4.484375,-3.27
288,4.5,-7.34
289,4.515625,-11.36
290,4.53125,-15.72
291,4.546875,-20.87
292,4.5625,-27.13
293,4.578125,-34.51
294,4.59375,-42.66
295,4.609375,-50.93
296,4.625,-58.57
297,4.640625,-64.99
298,4.65625,-70.03
299,4.671875,-74.04
300,4.6875,-77.74
301,4.703125,-82.03
302,4.71875,-87.69
303,4.734375,-94.89
304,4.75,-103.04
305,4.765625,-110.68
306,4.78125,-115.74
307,4.796875,-116.2
308,4.8125,-110.8
309,4.828125,-99.56
310,4.84375,-83.82
311,4.859375,-65.82
312,4.875,-47.8
313,4.890625,-31.34
314,4.90625,-17.0
315,4.921875,-4.52
316,4.9375,6.74
317,4.953125,17.25
318,4.96875,27.12
319,4.984375,36.14
320,5.0,44.02
321,5.015625,50.57
322,5.03125,55.73
323,5.046875,59.54
324,5.0625,61.99
325,5.078125,63.07
326,5.09375,62.79
327,5.109375,61.39
328,5.125,59.29
329,5.140625,57.09
330,5.15625,55.32
331,5.171875,54.21
332,5.1875,53.6
333,5.203125,52.97
334,5.21875,51.59
335,5.234375,48.94
336,5.25,44.85
337,5.265625,39.61
338,5.28125,33.79
339,5.296875,27.99
340,5.3125,22.54
341,5.328125,17.39
342,5.34375,12.23
343,5.359375,6.65
344,5.375,0.4
345,5.390625,-6.52
346,5.40625,-13.87
347,5.421875,-21.33
348,5.4375,-28.62
349,5.453125,-35.61
350,5.46875,-42.4
351,5.484375,-49.28
352,5.5,-56.7
353,5.515625,-65.12
354,5.53125,-74.74
355,5.546875,-85.22
356,5.5625,-95.45
357,5.578125,-103.58
358,5.59375,-107.51
359,5.609375,-105.48
360,5.625,-96.84
361,5.640625,-82.31
362,5.65625,-63.78
363,5.671875,-43.73
364,5.6875,-24.35
365,5.703125,-7.05
366,5.71875,7.76
367,5.734375,20.36
368,5.75,31.25
369,5.765625,40.87
370,5.78125,49.37
371,5.796875,56.72
372,5.8125,62.88
373,5.828125,67.83
374,5.84375,71.66
375,5.859375,74.41
376,5.875,76.12
377,5.890625,76.77
378,5.90625,76.32
379,5.921875,74.84
380,5.9375,72.54
381,5.953125,69.74
382,5.96875,66.87
383,5.984375,64.32
384,6.0,62.27
385,6.015625,60.63
386,6.03125,59.03
387,6.046875,56.91
388,6.0625,53.78
389,6.078125,49.4
390,6.09375,43.88
391,6.109375,37.64
392,6.125,31.18
393,6.140625,24.89
394,6.15625,18.94
395,6.171875,13.17
396,6.1875,7.27
397,6.203125,0.88
398,6.21875,-6.17
399,6.234375,-13.77
400,6.25,-21.55
401,6.265625,-29.0
402,6.28125,-35.7
403,6.296875,-41.52
404,6.3125,-46.63
405,6.328125,-51.45
406,6.34375,-56.5
407,6.359375,-62.2
408,6.375,-68.81
409,6.390625,-76.32
410,6.40625,-84.31
411,6.421875,-91.85
412,6.4375,-97.49
413,6.453125,-99.48
414,6.46875,-96.35
415,6.484375,-87.51
416,6.5,-73.62
417,6.515625,-56.48
418,6.53125,-38.44
419,6.546875,-21.57
420,6.5625,-7.05
421,6.578125,4.97
422,6.59375,14.99
423,6.609375,23.65
424,6.625,31.33
425,6.640625,38.0
426,6.65625,43.52
427,6.671875,47.82
428,6.6875,51.05
429,6.703125,53.55
430,6.71875,55.59
431,6.734375,57.22
432,6.75,58.25
433,6.765625,58.33
434,6.78125,57.19
435,6.796875,54.86
436,6.8125,51.68
437,6.828125,48.31
438,6.84375,45.43
439,6.859375,43.5
440,6.875,42.59
441,6.890625,42.31
442,6.90625,41.99
443,6.921875,40.99
444,6.9375,38.88
445,6.953125,35.6
446,6.96875,31.44
447,6.984375,26.72
448,7.0,21.67
449,7.015625,16.34
450,7.03125,10.6
451,7.046875,4.24
452,7.0625,-2.84
453,7.078125,-10.55
454,7.09375,-18.59
455,7.109375,-26.47
456,7.125,-33.75
457,7.140625,-40.16
458,7.15625,-45.74
459,7.171875,-50.86
460,7.1875,-56.13
461,7.203125,-62.23
462,7.21875,-69.69
463,7.234375,-78.8
464,7.25,-89.33
465,7.265625,-100.46
466,7.28125,-110.64
467,7.296875,-117.86
468,7.3125,-120.11
469,7.328125,-116.05
470,7.34375,-105.53
471,7.359375,-89.79
472,7.375,-71.03
473,7.390625,-51.67
474,7.40625,-33.57
475,7.421875,-17.59
476,7.4375,-3.59
477,7.453125,8.96
478,7.46875,20.58
