,secs,meas
0,0.0,1.16
1,0.015625,2.05
2,0.03125,2.83
3,0.046875,3.48
4,0.0625,3.94
5,0.078125,4.17
6,0.09375,4.13
7,0.109375,3.83
8,0.125,3.38
9,0.140625,2.94
10,0.15625,2.65
11,0.171875,2.58
12,0.1875,2.69
13,0.203125,2.84
14,0.21875,2.89
15,0.234375,2.81
16,0.25,2.62
17,0.265625,2.39
18,0.28125,2.17
19,0.296875,1.94
20,0.3125,1.64
21,0.328125,1.22
22,0.34375,0.72
23,0.359375,0.25
24,0.375,-0.05
25,0.390625,-0.11
26,0.40625,0.06
27,0.421875,0.32
28,0.4375,0.51
29,0.453125,0.49
30,0.46875,0.28
31,0.484375,-0.05
32,0.5,-0.37
33,0.515625,-0.54
34,0.53125,-0.55
35,0.546875,-0.38
36,0.5625,-0.11
37,0.578125,0.22
38,0.59375,0.56
39,0.609375,0.87
40,0.625,1.09
41,0.640625,1.16
42,0.65625,1.05
43,0.671875,0.73
44,0.6875,0.24
45,0.703125,-0.31
46,0.71875,-0.78
47,0.734375,-1.06
48,0.75,-1.05
49,0.765625,-0.76
50,0.78125,-0.26
51,0.796875,0.29
52,0.8125,0.66
53,0.828125,0.68
54,0.84375,0.23
55,0.859375,-0.68
56,0.875,-1.93
57,0.890625,-3.33
58,0.90625,-4.6
59,0.921875,-5.51
60,0.9375,-5.88
61,0.953125,-5.62
62,0.96875,-4.77
63,0.984375,-3.49
64,1.0,-2.01
65,1.015625,-0.62
66,1.03125,0.49
67,1.046875,1.2
68,1.0625,1.57
69,1.078125,1.71
70,1.09375,1.78
71,1.109375,1.85
72,1.125,1.89
73,1.140625,1.82
74,1.15625,1.57
75,1.171875,1.13
76,1.1875,0.61
77,1.203125,0.16
78,1.21875,-0.09
79,1.234375,-0.11
80,1.25,0.02
81,1.265625,0.2
82,1.28125,0.31
83,1.296875,0.34
84,1.3125,0.31
85,1.328125,0.27
86,1.34375,0.27
87,1.359375,0.29
88,1.375,0.3
89,1.390625,0.23
90,1.40625,0.05
91,1.421875,-0.22
92,1.4375,-0.54
93,1.453125,-0.84
94,1.46875,-1.05
95,1.484375,-1.14
96,1.5,-1.11
97,1.515625,-1.01
98,1.53125,-0.87
99,1.546875,-0.75
100,1.5625,-0.65
101,1.578125,-0.57
102,1.59375,-0.53
103,1.609375,-0.54
104,1.625,-0.65
105,1.640625,-0.89
106,1.65625,-1.21
107,1.671875,-1.5
108,1.6875,-1.63
109,1.703125,-1.46
110,1.71875,-0.95
111,1.734375,-0.17
112,1.75,0.71
113,1.765625,1.52
114,1.78125,2.11
115,1.796875,2.41
116,1.8125,2.46
117,1.828125,2.32
118,1.84375,2.12
119,1.859375,1.97
120,1.875,1.92
121,1.890625,1.96
122,1.90625,2.04
123,1.921875,2.08
124,1.9375,2.05
125,1.953125,1.94
126,1.96875,1.78
127,1.984375,1.6
128,2.0,1.39
129,2.015625,1.12
130,2.03125,0.78
131,2.046875,0.42
132,2.0625,0.13
133,2.078125,-0.01
134,2.09375,0.01
135,2.109375,0.1
136,2.125,0.14
137,2.140625,0.04
138,2.15625,-0.18
139,2.171875,-0.42
140,2.1875,-0.52
141,2.203125,-0.42
142,2.21875,-0.16
143,2.234375,0.11
144,2.25,0.27
145,2.265625,0.25
146,2.28125,0.08
147,2.296875,-0.12
148,2.3125,-0.26
149,2.328125,-0.28
150,2.34375,-0.17
151,2.359375,-0.01
152,2.375,0.18
153,2.390625,0.34
154,2.40625,0.46
155,2.421875,0.52
156,2.4375,0.52
157,2.453125,0.46
158,2.46875,0.37
159,2.484375,0.28
160,2.5,0.21
161,2.515625,0.2
162,2.53125,0.24
163,2.546875,0.27
164,2.5625,0.26
165,2.578125,0.16
166,2.59375,-0.02
167,2.609375,-0.26
168,2.625,-0.47
169,2.640625,-0.59
170,2.65625,-0.57
171,2.671875,-0.4
172,2.6875,-0.14
173,2.703125,0.15
174,2.71875,0.37
175,2.734375,0.47
176,2.75,0.41
177,2.765625,0.18
178,2.78125,-0.17
179,2.796875,-0.55
180,2.8125,-0.84
181,2.828125,-0.98
182,2.84375,-0.94
183,2.859375,-0.79
184,2.875,-0.63
185,2.890625,-0.54
186,2.90625,-0.51
187,2.921875,-0.5
188,2.9375,-0.43
189,2.953125,-0.27
190,2.96875,-0.05
191,2.984375,0.15
192,3.0,0.23
193,3.015625,0.17
194,3.03125,-0.01
195,3.046875,-0.2
196,3.0625,-0.32
197,3.078125,-0.31
198,3.09375,-0.21
199,3.109375,-0.1
200,3.125,-0.04
201,3.140625,-0.04
202,3.15625,-0.06
203,3.171875,-0.05
204,3.1875,0.02
205,3.203125,0.12
206,3.21875,0.16
207,3.234375,0.05
208,3.25,-0.26
209,3.265625,-0.72
210,3.28125,-1.29
211,3.296875,-1.88
212,3.3125,-2.45
213,3.328125,-2.99
214,3.34375,-3.49
215,3.359375,-3.94
