,secs,meas
0,0.0,21.48
1,0.015625,24.2
2,0.03125,27.14
3,0.046875,30.06
4,0.0625,32.48
5,0.078125,33.91
6,0.09375,34.1
7,0.109375,33.08
8,0.125,31.21
9,0.140625,29.0
10,0.15625,27.01
11,0.171875,25.69
12,0.1875,25.33
13,0.203125,26.02
14,0.21875,27.71
15,0.234375,30.19
16,0.25,33.14
17,0.265625,36.23
18,0.28125,39.19
19,0.296875,41.85
20,0.3125,44.23
21,0.328125,46.5
22,0.34375,48.83
23,0.359375,51.34
24,0.375,53.98
25,0.390625,56.53
26,0.40625,58.77
27,0.421875,60.49
28,0.4375,61.57
29,0.453125,61.85
30,0.46875,61.17
31,0.484375,59.32
32,0.5,56.1
33,0.515625,51.49
34,0.53125,45.67
35,0.546875,39.19
36,0.5625,32.8
37,0.578125,27.48
38,0.59375,24.09
39,0.609375,23.22
40,0.625,24.95
41,0.640625,28.82
42,0.65625,33.87
43,0.671875,38.93
44,0.6875,42.99
45,0.703125,45.39
46,0.71875,46.03
47,0.734375,45.13
48,0.75,43.0
49,0.765625,39.84
50,0.78125,35.62
51,0.796875,30.02
52,0.8125,22.37
53,0.828125,11.79
54,0.84375,-2.62
55,0.859375,-21.35
56,0.875,-43.94
57,0.890625,-68.75
58,0.90625,-93.14
59,0.921875,-114.01
60,0.9375,-128.8
61,0.953125,-136.19
62,0.96875,-136.49
63,0.984375,-131.25
64,1.0,-122.63
65,1.015625,-112.57
66,1.03125,-102.48
67,1.046875,-93.16
68,1.0625,-85.04
69,1.078125,-78.31
70,1.09375,-73.1
71,1.109375,-69.38
72,1.125,-66.99
73,1.140625,-65.61
74,1.15625,-64.87
75,1.171875,-64.53
76,1.1875,-64.56
77,1.203125,-65.09
78,1.21875,-66.31
79,1.234375,-68.46
80,1.25,-71.74
81,1.265625,-76.34
82,1.28125,-82.43
83,1.296875,-90.06
84,1.3125,-99.22
85,1.328125,-109.63
86,1.34375,-120.7
87,1.359375,-131.62
88,1.375,-141.58
89,1.390625,-149.97
90,1.40625,-156.46
91,1.421875,-160.95
92,1.4375,-163.29
93,1.453125,-163.55
94,1.46875,-161.68
95,1.484375,-157.28
96,1.5,-149.56
97,1.515625,-137.66
98,1.53125,-120.78
99,1.546875,-98.47
100,1.5625,-70.6
101,1.578125,-37.17
102,1.59375,0.82
103,1.609375,41.7
104,1.625,83.63
105,1.640625,125.07
106,1.65625,164.62
107,1.671875,201.05
108,1.6875,233.35
109,1.703125,261.22
110,1.71875,285.41
111,1.734375,306.36
112,1.75,324.35
113,1.765625,339.95
114,1.78125,354.33
115,1.796875,368.93
116,1.8125,384.96
117,1.828125,402.44
118,1.84375,419.59
119,1.859375,432.69
120,1.875,434.72
121,1.890625,417.81
122,1.90625,376.55
123,1.921875,310.77
124,1.9375,226.02
125,1.953125,131.71
126,1.96875,38.02
127,1.984375,-49.68
128,2.0,-121.12
129,2.015625,-167.52
130,2.03125,-186.45
131,2.046875,-182.7
132,2.0625,-164.23
133,2.078125,-138.05
134,2.09375,-109.2
135,2.109375,-81.48
136,2.125,-57.77
137,2.140625,-39.19
138,2.15625,-27.2
139,2.171875,-21.07
140,2.1875,-18.97
141,2.203125,-18.52
142,2.21875,-17.67
143,2.234375,-15.69
144,2.25,-13.28
145,2.265625,-12.02
146,2.28125,-12.97
147,2.296875,-17.59
148,2.3125,-27.05
149,2.328125,-39.99
150,2.34375,-54.93
151,2.359375,-70.53
152,2.375,-86.26
153,2.390625,-102.6
154,2.40625,-120.76
155,2.421875,-141.86
156,2.4375,-167.02
157,2.453125,-196.15
158,2.46875,-227.13
159,2.484375,-255.92
160,2.5,-277.43
161,2.515625,-287.3
162,2.53125,-283.44
163,2.546875,-266.57
164,2.5625,-239.76
165,2.578125,-207.54
166,2.59375,-174.42
167,2.609375,-143.82
168,2.625,-117.86
169,2.640625,-97.38
170,2.65625,-82.43
171,2.671875,-72.54
172,2.6875,-66.69
173,2.703125,-63.32
174,2.71875,-60.83
175,2.734375,-57.89
176,2.75,-53.88
177,2.765625,-48.96
178,2.78125,-43.69
179,2.796875,-38.74
180,2.8125,-34.68
181,2.828125,-31.71
182,2.84375,-29.38
183,2.859375,-26.51
184,2.875,-21.35
185,2.890625,-11.99
186,2.90625,2.78
187,2.921875,22.77
188,2.9375,45.96
189,2.953125,68.96
190,2.96875,88.05
191,2.984375,100.58
192,3.0,105.97
193,3.015625,105.68
194,3.03125,102.33
195,3.046875,98.45
196,3.0625,95.54
197,3.078125,93.9
198,3.09375,93.09
199,3.109375,92.51
200,3.125,91.8
201,3.140625,90.82
202,3.15625,89.31
203,3.171875,86.88
204,3.1875,83.05
205,3.203125,77.68
206,3.21875,71.15
207,3.234375,64.37
208,3.25,58.33
209,3.265625,53.61
210,3.28125,50.19
211,3.296875,47.46
212,3.3125,44.72
213,3.328125,41.45
214,3.34375,37.58
215,3.359375,33.44
216,3.375,29.44
217,3.390625,25.83
218,3.40625,22.5
219,3.421875,19.16
220,3.4375,15.46
221,3.453125,11.34
222,3.46875,7.08
223,3.484375,3.25
224,3.5,0.49
225,3.515625,-0.78
226,3.53125,-0.46
227,3.546875,1.04
228,3.5625,3.05
229,3.578125,4.82
230,3.59375,5.79
231,3.609375,5.72
232,3.625,4.72
233,3.640625,3.16
234,3.65625,1.44
235,3.671875,-0.18
236,3.6875,-1.65
237,3.703125,-3.07
238,3.71875,-4.52
239,3.734375,-5.92
240,3.75,-7.03
241,3.765625,-7.54
242,3.78125,-7.33
243,3.796875,-6.45
244,3.8125,-5.19
245,3.828125,-3.84
246,3.84375,-2.61
247,3.859375,-1.5
248,3.875,-0.39
249,3.890625,0.79
250,3.90625,1.97
251,3.921875,3.01
252,3.9375,3.71
253,3.953125,3.99
254,3.96875,3.82
255,3.984375,3.29
256,4.0,2.39
257,4.015625,1.14
258,4.03125,-0.45
259,4.046875,-2.33
260,4.0625,-4.29
261,4.078125,-5.95
262,4.09375,-6.92
263,4.109375,-6.92
264,4.125,-5.91
265,4.140625,-4.23
266,4.15625,-2.47
267,4.171875,-1.28
268,4.1875,-1.24
269,4.203125,-2.6
270,4.21875,-5.28
271,4.234375,-9.01
272,4.25,-13.34
273,4.265625,-17.74
274,4.28125,-21.69
275,4.296875,-24.61
276,4.3125,-25.85
277,4.328125,-24.8
278,4.34375,-20.96
279,4.359375,-14.18
280,4.375,-4.71
281,4.390625,6.76
282,4.40625,19.28
283,4.421875,31.74
284,4.4375,43.19
285,4.453125,52.83
286,4.46875,60.0
287,4.484375,64.22
288,4.5,65.09
289,4.515625,62.5
290,4.53125,56.82
291,4.546875,48.93
292,4.5625,40.1
293,4.578125,31.64
294,4.59375,24.44
295,4.609375,18.71
296,4.625,14.06
297,4.640625,9.75
298,4.65625,5.13
299,4.671875,-0.03
300,4.6875,-5.44
301,4.703125,-10.51
302,4.71875,-14.51
303,4.734375,-16.92
304,4.75,-17.47
305,4.765625,-16.23
306,4.78125,-13.52
307,4.796875,-9.86
308,4.8125,-5.82
309,4.828125,-1.93
310,4.84375,1.44
311,4.859375,4.08
312,4.875,5.91
313,4.890625,6.92
314,4.90625,7.22
315,4.921875,6.99
316,4.9375,6.55
317,4.953125,6.35
318,4.96875,6.83
319,4.984375,8.34
320,5.0,10.95
321,5.015625,14.47
322,5.03125,18.41
