,secs,meas
0,0.0,8.52
1,0.015625,8.8
2,0.03125,8.78
3,0.046875,8.05
4,0.0625,6.48
5,0.078125,4.26
6,0.09375,1.78
7,0.109375,-0.48
8,0.125,-2.24
9,0.140625,-3.45
10,0.15625,-4.31
11,0.171875,-5.13
12,0.1875,-6.14
13,0.203125,-7.49
14,0.21875,-9.15
15,0.234375,-11.04
16,0.25,-12.99
17,0.265625,-14.73
18,0.28125,-15.95
19,0.296875,-16.25
20,0.3125,-15.32
21,0.328125,-13.1
22,0.34375,-9.83
23,0.359375,-6.05
24,0.375,-2.37
25,0.390625,0.71
26,0.40625,2.96
27,0.421875,4.42
28,0.4375,5.33
29,0.453125,5.96
30,0.46875,6.47
31,0.484375,6.86
32,0.5,7.07
33,0.515625,7.01
34,0.53125,6.66
35,0.546875,6.12
36,0.5625,5.57
37,0.578125,5.2
38,0.59375,5.17
39,0.609375,5.46
40,0.625,5.92
41,0.640625,6.25
42,0.65625,6.17
43,0.671875,5.54
44,0.6875,4.41
45,0.703125,3.0
46,0.71875,1.56
47,0.734375,0.28
48,0.75,-0.89
49,0.765625,-2.12
50,0.78125,-3.67
51,0.796875,-5.71
52,0.8125,-8.25
53,0.828125,-11.06
54,0.84375,-13.7
55,0.859375,-15.64
56,0.875,-16.44
57,0.890625,-15.88
58,0.90625,-14.01
59,0.921875,-11.21
60,0.9375,-7.97
61,0.953125,-4.76
62,0.96875,-1.88
63,0.984375,0.61
64,1.0,2.79
65,1.015625,4.77
66,1.03125,6.56
67,1.046875,8.02
68,1.0625,9.0
69,1.078125,9.38
70,1.09375,9.22
71,1.109375,8.73
72,1.125,8.2
73,1.140625,7.83
74,1.15625,7.63
75,1.171875,7.47
76,1.1875,7.11
77,1.203125,6.37
78,1.21875,5.21
79,1.234375,3.74
80,1.25,2.17
81,1.265625,0.74
82,1.28125,-0.42
83,1.296875,-1.3
84,1.3125,-2.0
85,1.328125,-2.7
86,1.34375,-3.57
87,1.359375,-4.76
88,1.375,-6.42
89,1.390625,-8.57
90,1.40625,-11.09
91,1.421875,-13.63
92,1.4375,-15.65
93,1.453125,-16.57
94,1.46875,-16.0
95,1.484375,-13.91
96,1.5,-10.67
97,1.515625,-6.94
98,1.53125,-3.36
99,1.546875,-0.34
100,1.5625,2.08
101,1.578125,4.1
102,1.59375,5.98
103,1.609375,7.81
104,1.625,9.46
105,1.640625,10.65
106,1.65625,11.14
107,1.671875,10.9
108,1.6875,10.14
109,1.703125,9.19
110,1.71875,8.45
111,1.734375,8.15
112,1.75,8.3
113,1.765625,8.71
114,1.78125,9.07
115,1.796875,9.08
116,1.8125,8.59
117,1.828125,7.64
118,1.84375,6.43
119,1.859375,5.15
120,1.875,3.95
121,1.890625,2.83
122,1.90625,1.68
123,1.921875,0.37
124,1.9375,-1.19
125,1.953125,-3.07
126,1.96875,-5.29
127,1.984375,-7.81
128,2.0,-10.52
129,2.015625,-13.17
130,2.03125,-15.32
131,2.046875,-16.48
132,2.0625,-16.22
133,2.078125,-14.4
134,2.09375,-11.29
135,2.109375,-7.43
136,2.125,-3.5
137,2.140625,-0.03
138,2.15625,2.73
139,2.171875,4.83
140,2.1875,6.45
141,2.203125,7.76
142,2.21875,8.79
143,2.234375,9.44
144,2.25,9.62
145,2.265625,9.34
146,2.28125,8.73
147,2.296875,8.0
148,2.3125,7.38
149,2.328125,6.95
150,2.34375,6.66
151,2.359375,6.37
152,2.375,5.84
153,2.390625,4.98
154,2.40625,3.76
155,2.421875,2.33
156,2.4375,0.9
157,2.453125,-0.33
158,2.46875,-1.3
159,2.484375,-2.07
160,2.5,-2.88
161,2.515625,-3.97
162,2.53125,-5.52
163,2.546875,-7.56
164,2.5625,-9.97
165,2.578125,-12.49
166,2.59375,-14.83
167,2.609375,-16.69
168,2.625,-17.74
169,2.640625,-17.72
170,2.65625,-16.47
171,2.671875,-14.04
172,2.6875,-10.71
173,2.703125,-6.91
174,2.71875,-3.08
175,2.734375,0.45
176,2.75,3.51
177,2.765625,6.12
178,2.78125,8.27
179,2.796875,9.96
180,2.8125,11.12
181,2.828125,11.71
182,2.84375,11.76
183,2.859375,11.4
184,2.875,10.84
185,2.890625,10.26
186,2.90625,9.81
187,2.921875,9.5
188,2.9375,9.29
189,2.953125,9.04
190,2.96875,8.62
191,2.984375,7.93
192,3.0,6.95
193,3.015625,5.77
194,3.03125,4.46
195,3.046875,3.04
196,3.0625,1.43
197,3.078125,-0.56
198,3.09375,-3.07
199,3.109375,-6.16
200,3.125,-9.64
201,3.140625,-13.07
202,3.15625,-15.88
203,3.171875,-17.47
204,3.1875,-17.42
205,3.203125,-15.64
206,3.21875,-12.44
207,3.234375,-8.38
208,3.25,-4.23
209,3.265625,-0.58
210,3.28125,2.26
211,3.296875,4.35
212,3.3125,5.97
213,3.328125,7.42
214,3.34375,8.75
215,3.359375,9.82
216,3.375,10.42
217,3.390625,10.42
218,3.40625,9.95
219,3.421875,9.32
220,3.4375,8.84
221,3.453125,8.65
222,3.46875,8.61
223,3.484375,8.4
224,3.5,7.74
225,3.515625,6.48
226,3.53125,4.77
227,3.546875,2.9
228,3.5625,1.21
229,3.578125,-0.09
230,3.59375,-1.01
231,3.609375,-1.76
232,3.625,-2.65
233,3.640625,-3.98
234,3.65625,-5.96
235,3.671875,-8.61
236,3.6875,-11.71
237,3.703125,-14.84
238,3.71875,-17.39
239,3.734375,-18.79
240,3.75,-18.64
241,3.765625,-16.84
242,3.78125,-13.67
243,3.796875,-9.65
244,3.8125,-5.39
245,3.828125,-1.39
246,3.84375,2.09
247,3.859375,5.08
248,3.875,7.72
249,3.890625,10.12
250,3.90625,12.24
251,3.921875,13.88
252,3.9375,14.8
253,3.953125,14.91
254,3.96875,14.4
255,3.984375,13.61
256,4.0,12.95
257,4.015625,12.65
258,4.03125,12.66
259,4.046875,12.71
260,4.0625,12.47
261,4.078125,11.71
262,4.09375,10.44
263,4.109375,8.89
264,4.125,7.3
265,4.140625,5.83
266,4.15625,4.52
267,4.171875,3.24
268,4.1875,1.87
269,4.203125,0.28
270,4.21875,-1.61
271,4.234375,-3.93
272,4.25,-6.8
273,4.265625,-10.24
274,4.28125,-14.04
275,4.296875,-17.69
276,4.3125,-20.43
277,4.328125,-21.5
278,4.34375,-20.46
279,4.359375,-17.37
280,4.375,-12.87
281,4.390625,-7.84
282,4.40625,-3.13
283,4.421875,0.78
284,4.4375,3.86
285,4.453125,6.42
286,4.46875,8.81
287,4.484375,11.19
288,4.5,13.45
289,4.515625,15.3
290,4.53125,16.46
291,4.546875,16.83
292,4.5625,16.56
293,4.578125,15.97
294,4.59375,15.39
295,4.609375,15.02
296,4.625,14.83
297,4.640625,14.56
298,4.65625,13.9
299,4.671875,12.61
300,4.6875,10.66
301,4.703125,8.32
302,4.71875,5.97
303,4.734375,3.97
304,4.75,2.52
305,4.765625,1.53
306,4.78125,0.73
307,4.796875,-0.23
308,4.8125,-1.56
309,4.828125,-3.32
310,4.84375,-5.48
311,4.859375,-7.93
312,4.875,-10.65
313,4.890625,-13.5
