,secs,meas
0,0.0,-337.73
1,0.015625,-281.49
2,0.03125,-209.1
3,0.046875,-125.99
4,0.0625,-32.47
5,0.078125,70.97
6,0.09375,181.62
7,0.109375,293.58
8,0.125,397.94
9,0.140625,483.75
10,0.15625,540.39
11,0.171875,561.41
12,0.1875,546.7
13,0.203125,504.94
14,0.21875,444.51
15,0.234375,370.33
16,0.25,284.35
17,0.265625,187.67
18,0.28125,82.35
19,0.296875,-28.02
20,0.3125,-137.93
21,0.328125,-260.3
22,0.34375,-384.52
23,0.359375,-487.48
24,0.375,-551.37
25,0.390625,-575.68
26,0.40625,-572.07
27,0.421875,-553.93
28,0.4375,-530.55
29,0.453125,-506.36
30,0.46875,-482.32
31,0.484375,-455.32
32,0.5,-425.35
33,0.515625,-395.95
34,0.53125,-370.81
35,0.546875,-350.73
36,0.5625,-333.97
37,0.578125,-317.9
38,0.59375,-300.45
39,0.609375,-280.39
40,0.625,-255.65
41,0.640625,-226.84
42,0.65625,-196.89
43,0.671875,-168.52
44,0.6875,-141.66
45,0.703125,-114.67
46,0.71875,-85.87
47,0.734375,-55.0
48,0.75,-22.49
49,0.765625,10.41
50,0.78125,40.58
51,0.796875,63.71
52,0.8125,75.63
53,0.828125,74.62
54,0.84375,61.78
55,0.859375,41.14
56,0.875,17.32
57,0.890625,-0.84
58,0.90625,-7.07
59,0.921875,-0.35
60,0.9375,15.04
61,0.953125,32.01
62,0.96875,44.4
63,0.984375,49.06
64,1.0,46.67
65,1.015625,40.4
66,1.03125,33.6
67,1.046875,28.2
68,1.0625,24.59
69,1.078125,22.37
70,1.09375,21.25
71,1.109375,21.51
72,1.125,23.05
73,1.140625,24.91
74,1.15625,25.45
75,1.171875,22.72
76,1.1875,15.3
77,1.203125,3.51
78,1.21875,-10.45
79,1.234375,-23.41
80,1.25,-31.94
81,1.265625,-33.85
82,1.28125,-29.13
83,1.296875,-20.23
84,1.3125,-11.5
85,1.328125,-7.99
86,1.34375,-13.11
87,1.359375,-26.86
88,1.375,-45.84
89,1.390625,-64.05
90,1.40625,-75.97
91,1.421875,-78.7
92,1.4375,-73.22
93,1.453125,-63.61
94,1.46875,-55.1
95,1.484375,-51.78
96,1.5,-54.44
97,1.515625,-61.72
98,1.53125,-69.06
99,1.546875,-70.96
100,1.5625,-63.11
101,1.578125,-44.2
102,1.59375,-16.81
103,1.609375,13.3
104,1.625,39.11
105,1.640625,55.08
106,1.65625,58.83
107,1.671875,51.58
108,1.6875,36.53
109,1.703125,17.02
110,1.71875,-4.39
111,1.734375,-26.01
112,1.75,-46.34
113,1.765625,-63.36
114,1.78125,-74.41
115,1.796875,-77.53
116,1.8125,-72.23
117,1.828125,-60.03
118,1.84375,-43.82
119,1.859375,-26.28
120,1.875,-9.3
121,1.890625,6.59
122,1.90625,21.72
123,1.921875,36.61
124,1.9375,51.08
125,1.953125,64.36
126,1.96875,75.58
127,1.984375,83.79
128,2.0,89.12
129,2.015625,92.2
130,2.03125,93.81
131,2.046875,94.87
132,2.0625,96.23
133,2.078125,98.4
134,2.09375,101.62
135,2.109375,105.35
136,2.125,107.05
137,2.140625,103.39
138,2.15625,91.44
139,2.171875,70.84
140,2.1875,45.22
141,2.203125,20.72
142,2.21875,3.08
143,2.234375,-5.27
144,2.25,-6.25
145,2.265625,-5.41
146,2.28125,-8.36
147,2.296875,-17.98
148,2.3125,-33.22
149,2.328125,-50.13
150,2.34375,-65.04
151,2.359375,-76.4
152,2.375,-84.43
153,2.390625,-89.7
154,2.40625,-91.59
155,2.421875,-88.21
156,2.4375,-78.44
157,2.453125,-64.13
158,2.46875,-50.47
159,2.484375,-42.61
160,2.5,-45.21
161,2.515625,-57.4
162,2.53125,-71.99
163,2.546875,-78.19
164,2.5625,-66.17
165,2.578125,-31.87
166,2.59375,21.14
167,2.609375,83.51
168,2.625,143.44
169,2.640625,189.76
170,2.65625,214.7
171,2.671875,214.44
172,2.6875,189.37
173,2.703125,144.95
174,2.71875,91.83
