,secs,meas
0,0.0,-0.94
1,0.015625,0.75
2,0.03125,2.63
3,0.046875,4.59
4,0.0625,6.49
5,0.078125,8.23
6,0.09375,9.72
7,0.109375,10.86
8,0.125,11.59
9,0.140625,11.87
10,0.15625,11.73
11,0.171875,11.23
12,0.1875,10.51
13,0.203125,9.72
14,0.21875,8.99
15,0.234375,8.37
16,0.25,7.87
17,0.265625,7.43
18,0.28125,6.96
19,0.296875,6.4
20,0.3125,5.73
21,0.328125,4.97
22,0.34375,4.15
23,0.359375,3.3
24,0.375,2.43
25,0.390625,1.55
26,0.40625,0.69
27,0.421875,-0.06
28,0.4375,-0.59
29,0.453125,-0.81
30,0.46875,-0.7
31,0.484375,-0.33
32,0.5,0.14
33,0.515625,0.6
34,0.53125,0.98
35,0.546875,1.3
36,0.5625,1.62
37,0.578125,1.97
38,0.59375,2.33
39,0.609375,2.62
40,0.625,2.76
41,0.640625,2.74
42,0.65625,2.62
43,0.671875,2.46
44,0.6875,2.34
45,0.703125,2.25
46,0.71875,2.13
47,0.734375,1.96
48,0.75,1.73
49,0.765625,1.51
50,0.78125,1.37
51,0.796875,1.32
52,0.8125,1.32
53,0.828125,1.25
54,0.84375,1.02
55,0.859375,0.6
56,0.875,0.06
57,0.890625,-0.47
58,0.90625,-0.9
59,0.921875,-1.17
60,0.9375,-1.31
61,0.953125,-1.38
62,0.96875,-1.42
63,0.984375,-1.43
64,1.0,-1.33
65,1.015625,-1.05
66,1.03125,-0.54
67,1.046875,0.16
68,1.0625,0.96
69,1.078125,1.76
70,1.09375,2.48
71,1.109375,3.1
72,1.125,3.62
73,1.140625,4.02
74,1.15625,4.24
75,1.171875,4.21
76,1.1875,3.9
77,1.203125,3.38
78,1.21875,2.81
79,1.234375,2.38
80,1.25,2.21
81,1.265625,2.31
82,1.28125,2.58
83,1.296875,2.84
84,1.3125,2.92
85,1.328125,2.74
86,1.34375,2.33
87,1.359375,1.8
88,1.375,1.31
89,1.390625,0.97
90,1.40625,0.8
91,1.421875,0.72
92,1.4375,0.59
93,1.453125,0.28
94,1.46875,-0.24
95,1.484375,-0.85
96,1.5,-1.38
97,1.515625,-1.67
98,1.53125,-1.63
99,1.546875,-1.35
100,1.5625,-0.97
101,1.578125,-0.61
102,1.59375,-0.32
103,1.609375,-0.07
104,1.625,0.22
105,1.640625,0.6
106,1.65625,1.03
107,1.671875,1.43
108,1.6875,1.68
109,1.703125,1.73
110,1.71875,1.56
111,1.734375,1.23
112,1.75,0.84
113,1.765625,0.47
114,1.78125,0.16
115,1.796875,-0.11
116,1.8125,-0.39
117,1.828125,-0.74
118,1.84375,-1.2
119,1.859375,-1.74
120,1.875,-2.3
121,1.890625,-2.78
122,1.90625,-3.13
123,1.921875,-3.3
124,1.9375,-3.31
125,1.953125,-3.18
126,1.96875,-2.94
127,1.984375,-2.63
128,2.0,-2.29
129,2.015625,-1.96
130,2.03125,-1.71
131,2.046875,-1.58
132,2.0625,-1.57
133,2.078125,-1.66
134,2.09375,-1.75
135,2.109375,-1.74
136,2.125,-1.55
137,2.140625,-1.14
138,2.15625,-0.59
139,2.171875,-0.01
140,2.1875,0.46
141,2.203125,0.74
142,2.21875,0.82
143,2.234375,0.79
144,2.25,0.74
145,2.265625,0.75
146,2.28125,0.82
147,2.296875,0.88
148,2.3125,0.82
149,2.328125,0.6
150,2.34375,0.23
151,2.359375,-0.22
152,2.375,-0.64
153,2.390625,-0.96
154,2.40625,-1.15
155,2.421875,-1.17
156,2.4375,-1.03
157,2.453125,-0.73
158,2.46875,-0.31
159,2.484375,0.21
160,2.5,0.75
161,2.515625,1.27
162,2.53125,1.73
163,2.546875,2.12
164,2.5625,2.41
165,2.578125,2.55
166,2.59375,2.51
167,2.609375,2.3
168,2.625,1.99
169,2.640625,1.68
170,2.65625,1.46
171,2.671875,1.32
172,2.6875,1.19
173,2.703125,0.98
174,2.71875,0.67
175,2.734375,0.3
176,2.75,-0.02
177,2.765625,-0.2
178,2.78125,-0.24
179,2.796875,-0.23
180,2.8125,-0.28
181,2.828125,-0.43
182,2.84375,-0.64
183,2.859375,-0.78
184,2.875,-0.75
185,2.890625,-0.54
186,2.90625,-0.23
187,2.921875,0.04
188,2.9375,0.12
189,2.953125,-0.07
190,2.96875,-0.46
191,2.984375,-0.92
192,3.0,-1.25
193,3.015625,-1.32
194,3.03125,-1.06
195,3.046875,-0.58
196,3.0625,-0.03
197,3.078125,0.42
198,3.09375,0.69
199,3.109375,0.79
200,3.125,0.81
201,3.140625,0.85
202,3.15625,0.98
203,3.171875,1.18
204,3.1875,1.4
205,3.203125,1.58
206,3.21875,1.69
207,3.234375,1.77
208,3.25,1.82
209,3.265625,1.87
210,3.28125,1.87
211,3.296875,1.77
212,3.3125,1.49
213,3.328125,1.01
214,3.34375,0.41
215,3.359375,-0.2
216,3.375,-0.69
217,3.390625,-0.99
218,3.40625,-1.12
219,3.421875,-1.16
220,3.4375,-1.24
221,3.453125,-1.4
222,3.46875,-1.66
223,3.484375,-1.93
224,3.5,-2.11
225,3.515625,-2.14
226,3.53125,-2.0
227,3.546875,-1.7
228,3.5625,-1.27
229,3.578125,-0.78
230,3.59375,-0.28
231,3.609375,0.15
232,3.625,0.46
233,3.640625,0.63
234,3.65625,0.69
235,3.671875,0.68
236,3.6875,0.68
237,3.703125,0.75
238,3.71875,0.91
239,3.734375,1.16
240,3.75,1.4
241,3.765625,1.6
242,3.78125,1.68
243,3.796875,1.62
244,3.8125,1.43
245,3.828125,1.16
246,3.84375,0.91
247,3.859375,0.72
248,3.875,0.62
249,3.890625,0.57
250,3.90625,0.53
251,3.921875,0.45
252,3.9375,0.31
253,3.953125,0.15
254,3.96875,0.03
255,3.984375,-0.01
256,4.0,0.08
257,4.015625,0.29
258,4.03125,0.57
259,4.046875,0.86
260,4.0625,1.09
261,4.078125,1.23
262,4.09375,1.32
263,4.109375,1.39
264,4.125,1.48
265,4.140625,1.59
266,4.15625,1.67
267,4.171875,1.62
268,4.1875,1.43
269,4.203125,1.11
270,4.21875,0.78
271,4.234375,0.56
272,4.25,0.53
273,4.265625,0.67
274,4.28125,0.9
275,4.296875,1.07
276,4.3125,1.05
277,4.328125,0.76
278,4.34375,0.22
279,4.359375,-0.47
280,4.375,-1.14
281,4.390625,-1.6
282,4.40625,-1.69
283,4.421875,-1.36
284,4.4375,-0.72
285,4.453125,0.03
286,4.46875,0.65
287,4.484375,0.98
288,4.5,1.0
289,4.515625,0.85
290,4.53125,0.71
291,4.546875,0.74
292,4.5625,1.0
293,4.578125,1.38
294,4.59375,1.73
295,4.609375,1.92
296,4.625,1.95
297,4.640625,1.88
298,4.65625,1.85
299,4.671875,1.93
300,4.6875,2.07
301,4.703125,2.14
302,4.71875,1.98
303,4.734375,1.55
304,4.75,0.94
305,4.765625,0.36
306,4.78125,-0.01
307,4.796875,-0.08
308,4.8125,0.07
309,4.828125,0.26
310,4.84375,0.31
311,4.859375,0.09
312,4.875,-0.35
313,4.890625,-0.91
314,4.90625,-1.42
315,4.921875,-1.75
316,4.9375,-1.86
317,4.953125,-1.8
318,4.96875,-1.63
319,4.984375,-1.45
320,5.0,-1.3
321,5.015625,-1.25
322,5.03125,-1.31
323,5.046875,-1.5
324,5.0625,-1.81
325,5.078125,-2.17
326,5.09375,-2.47
327,5.109375,-2.6
328,5.125,-2.54
329,5.140625,-2.39
330,5.15625,-2.34
331,5.171875,-2.61
332,5.1875,-3.31
333,5.203125,-4.34
334,5.21875,-5.43
335,5.234375,-6.23
336,5.25,-6.49
337,5.265625,-6.18
338,5.28125,-5.46
339,5.296875,-4.66
340,5.3125,-4.04
341,5.328125,-3.72
342,5.34375,-3.6
343,5.359375,-3.43
344,5.375,-2.96
345,5.390625,-2.06
346,5.40625,-0.76
347,5.421875,0.75
348,5.4375,2.17
349,5.453125,3.28
350,5.46875,3.97
351,5.484375,4.23
352,5.5,4.21
353,5.515625,4.06
354,5.53125,3.93
355,5.546875,3.91
356,5.5625,3.99
357,5.578125,4.12
358,5.59375,4.21
359,5.609375,4.16
360,5.625,3.93
361,5.640625,3.51
362,5.65625,2.96
363,5.671875,2.37
364,5.6875,1.83
365,5.703125,1.42
366,5.71875,1.18
367,5.734375,1.08
368,5.75,1.06
369,5.765625,1.04
370,5.78125,0.91
371,5.796875,0.63
372,5.8125,0.21
373,5.828125,-0.28
374,5.84375,-0.72
375,5.859375,-1.01
376,5.875,-1.06
377,5.890625,-0.89
378,5.90625,-0.52
379,5.921875,-0.02
380,5.9375,0.53
381,5.953125,1.05
382,5.96875,1.44
383,5.984375,1.6
384,6.0,1.51
385,6.015625,1.17
386,6.03125,0.72
387,6.046875,0.31
388,6.0625,0.08
389,6.078125,0.1
390,6.09375,0.32
391,6.109375,0.62
392,6.125,0.85
393,6.140625,0.93
394,6.15625,0.84
